,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc
4629,ASMTL_proteomics,,,,,,,-0.23380383237150676,0.04479668506639629,,,,,,
4630,POLD1_proteomics,,,,,,,0.2336777884378867,0.04495744057152175,,,,,,
4631,MBL2_proteomics,,,,,,,0.2335909995238348,0.04504642979707716,,,,,,
4632,NPRL2_proteomics,,,,,,,-0.233553289799466,0.04507281039000223,,,,,,
4633,KLHDC2_proteomics,,,,,,,-0.23354860379622353,0.04507281039000223,,,,,,
4634,PARP10_proteomics,,,,,,,-0.23352976487513702,0.04508267819429695,,,,,,
4635,CIZ1_proteomics,,,,,,,-0.23346562235158125,0.045156626882774664,,,,,,
4636,ATIC_proteomics,,,,,,,-0.23342899231089193,0.04519170482478111,,,,,,
4637,YY1_proteomics,,,,,,,-0.23334862188070812,0.045288826260618906,,,,,,
4638,SKIV2L_proteomics,,,,,,,-0.2333162860663045,0.045317899731759224,,,,,,
4639,FAM118B_proteomics,,,,,,,0.2331974636442324,0.0454531035653351,,,,,,
4640,PWWP2A_proteomics,,,,,,,-0.24163827065018662,0.04551074262647518,0.29145281773151976,0.026142768345496312,,,,
4641,MRPS9_proteomics,,,,,,,-0.2331332979599143,0.04551074262647518,,,,,,
4642,PAF1_proteomics,,,,,,,-0.2329902050577863,0.04569803911610041,,,,,,
4643,PPIP5K1_proteomics,,,,,,,-0.23293036377782408,0.045749763871429545,,,,,,
4644,P3H3_proteomics,,,,,,,0.23287049256419562,0.04576774306572003,,,0.27721439067597264,0.03847115388960381,,
4645,RECQL_proteomics,,,,,,,0.23287203021363034,0.04576774306572003,,,,,,
4646,PTGR2_proteomics,,,,,,,-0.23289291345774044,0.04576774306572003,,,,,,
4647,C11orf31_proteomics,,,,,,,-0.23287072278237392,0.04576774306572003,,,,,,
4648,GSN_proteomics_1,,,,,,,0.2327873651868913,0.04583601854231149,,,,,,
4649,BNIP2_proteomics,,,,,,,0.23277004937002055,0.04584390957658795,,,,,,
4650,C15orf48_proteomics,,,,,,,-0.2327301082898815,0.045850412531240524,,,-0.27627828846290414,0.03923338601363688,,
4651,KLF16_proteomics,,,,,,,-0.23275106187826117,0.045850412531240524,,,,,,
4652,EXOC2_proteomics,,,,,,,-0.23273797168111382,0.045850412531240524,,,,,,
4653,MCM4_proteomics,,,,,,,0.232671896956929,0.0459169595274394,,,,,,
4654,SSR1_proteomics,,,,,,,0.23259668137691453,0.04600801918145005,,,,,,
4655,NDUFV3_proteomics,,,,,,,-0.2325537170023696,0.04605283173106629,,,,,,
4656,MRPL46_proteomics,,,,,,,-0.23251366054879746,0.04609349854322596,,,,,,
4657,TSPAN13_proteomics,,,,,,,-0.232500902514241,0.046094897399497466,0.3480457028333218,0.00624064703275154,,,,
4658,TLK1_proteomics,,,,,,,-0.23242538666312254,0.04618669476840444,,,,,,
4659,NMNAT3_proteomics,,,,,,,-0.23232480770683944,0.04628178786252368,,,,,,
4660,SCAMP1_proteomics,,,,,,,-0.2323306455440519,0.04628178786252368,,,,,,
4661,ACTR1A_proteomics,,,,,,,0.2322740651227218,0.046320109243416584,-0.3632989356902668,0.004232638146539048,,,,
4662,DHX35_proteomics,,,,,,,0.23203278021653473,0.046635645790719965,,,,,,
4663,CAB39L_proteomics,,,,,,,-0.23184991129019672,0.04688488053717701,,,-0.4135769168321187,0.0006444121862488712,,
4664,PHPT1_proteomics,,,,,,,-0.23183152737834958,0.04689453244594453,-0.30403893524362363,0.020018057323152295,,,,
4665,DGKQ_proteomics,,,,,,,-0.2317732482887721,0.04694528475222669,,,,,,
4666,DDX21_proteomics,,,,,,,0.23171922424214153,0.046989873933774046,,,,,,
4667,ALG13_proteomics,,,,,,,-0.23168022245179043,0.047029732768148515,,,,,,
4668,IRAK1_proteomics,,,,,,,0.2316583919883895,0.04704447957820471,,,,,0.29662809877304963,0.04486009171664538
4669,DTX3L_proteomics,,,,,,,-0.23156405908046707,0.04716115516499881,,,,,,
4670,CRYM_proteomics,,,,,,,0.24000377953008548,0.04716115516499881,,,-0.3736321765755741,0.0024707444687079284,,
4671,VWA8_proteomics,,,,,,,-0.23151480425927445,0.04720329542375623,,,,,,
4672,BSDC1_proteomics,,,,,,,-0.23133834825327435,0.047393696138598375,,,,,,
4673,SPATA33_proteomics,,,,,,,-0.24765043315815277,0.04782750630114659,,,,,,
4674,ZNF768_proteomics,,,,,,,-0.23093536520718433,0.04793804747522116,,,,,,
4675,CBX5_proteomics,,,,,,,-0.23080398195992796,0.04809876735710788,,,,,,
4676,NLRX1_proteomics,,,,,,,0.23077182618967418,0.04810881635756766,,,,,,
4677,THY1_proteomics,,,,,,,0.23078166997273958,0.04810881635756766,,,,,,
4678,CSNK1E_proteomics,,,,,,,-0.23076203465677364,0.04810881635756766,,,,,,
4679,ACADL_proteomics,,,,,,,0.29947852669386743,0.04811696443073642,,,,,,
4680,GLI3_proteomics,,,,,,,-0.23071813896899873,0.04813931358183097,,,,,,
4681,EMC4_proteomics,,,,,,,0.2306934852134349,0.04815861421005182,0.3020924453044769,0.020696603559373444,,,,
4682,TUFT1_proteomics,,,,,,,-0.23060462518784391,0.04825636206509472,,,,,,
4683,NENF_proteomics,,,,,,,-0.23039495163706258,0.048553167066685755,,,,,,
4684,EXOC6B_proteomics,,,,,,,0.2303769010342232,0.048562682886620696,,,0.3481077778647614,0.0056482944491972305,0.3269494118087914,0.021482249762225923
4685,DOCK4_proteomics,,,,,,,0.23035345125348408,0.04858032447906534,,,,,,
4686,CROCC_proteomics,,,,,,,-0.230340434717006,0.048582282587043515,,,,,,
4687,STX8_proteomics,,,,,,,0.2302481036513782,0.048703655625591216,,,,,,
4688,ACOT11_proteomics,,,,,,,0.2301784752976967,0.04877333747319571,,,,,0.3163360466874537,0.028180440004322748
4689,AKAP13_proteomics,,,,,,,0.23009990617343692,0.04884365571963894,,,,,,
4690,TXNDC9_proteomics,,,,,,,0.23010401267314137,0.04884365571963894,,,,,,
4691,LAMA5_proteomics,,,,,,,0.23000224122529053,0.04896554699977247,,,,,,
4692,CD36_proteomics,,,,,,,0.22998045909729303,0.04896650724286327,,,,,,
4693,TSC1_proteomics,,,,,,,-0.22995192198351486,0.048992013525988615,,,,,,
4694,HNRNPA3_proteomics,,,,,,,-0.2298829559931848,0.04904536296330055,,,,,,
4695,MCM5_proteomics,,,,,,,0.22989395390322842,0.04904536296330055,,,,,,
4696,LASP1_proteomics,,,,,,,-0.22984809821228602,0.04906063602952549,,,,,,
4697,KIF15_proteomics,,,,,,,0.22983655606633913,0.04906063602952549,,,,,,
4698,MNS1_proteomics,,,,,,,0.2700876820880743,0.049261981517098395,,,,,,
4699,RRP1_proteomics,,,,,,,0.2296470690824359,0.049313022801090976,,,,,,
4700,UBE2K_proteomics_1,,,,,,,-0.22940410641688913,0.04966621957542493,,,,,,
4701,ZDHHC20_proteomics,,,,,,,0.22938115495142106,0.049683496149702515,,,,,,
4702,SFXN3_proteomics,,,,,,,0.2293576795060315,0.04970158501845123,,,,,,
4703,AGAP3_proteomics,,,,,,,-0.22933534489986673,0.04971793466766683,,,,,0.43654610404880795,0.0007905814745455461
4704,HMGN1_proteomics,,,,,,,-0.22929316294223517,0.04972196495228909,,,-0.2925675678585326,0.027158996234688763,,
4705,P4HA1_proteomics_1,,,,,,,0.22926634275074712,0.04972196495228909,,,,,0.3720329879902321,0.005450153741911247
4706,MSH6_proteomics,,,,,,,0.2292627826958837,0.04972196495228909,,,,,,
4707,RASA1_proteomics,,,,,,,-0.2292957761479792,0.04972196495228909,0.31303892663127925,0.015937094712966955,,,,
4708,FLCN_proteomics,,,,,,,0.2292315792259035,0.049751951128630935,,,,,,
4709,SOD3_proteomics,,,,,,,0.22921482411078203,0.04975979468210061,,,-0.38863488913129884,0.0015085045938346257,,
4710,APEX2_proteomics,,,,,,,0.3114350090380865,0.04976307314113652,,,,,,
4711,DTWD1_proteomics,,,,,,,0.22917655841549528,0.04976495709736732,,,,,,
4712,MAPK9_proteomics,,,,,,,-0.22917758462342275,0.04976495709736732,,,,,,
4713,EAPP_proteomics,,,,,,,-0.22906083821439865,0.04992479637053845,,,,,,
4714,CD46_proteomics,,,,,,,-0.22901012715719957,0.0499849233847132,,,,,,
4715,GGCT_proteomics,,,,,,,,,0.6090062021637369,8.961433687711434e-09,,,,
4716,TAX1BP1_proteomics,,,,,,,,,0.5615544926721305,3.7340129419971346e-07,,,,
4717,ADGRF1_proteomics,,,,,,,,,0.6068124376801186,1.2229379439717046e-06,,,,
4718,CDK13_proteomics,,,,,,,,,0.541352988659871,1.3618436701347583e-06,,,,
4719,SNX13_proteomics,,,,,,,,,0.5095785343045973,1.0724779424308668e-05,,,,
4720,BAG6_proteomics,,,,,,,,,0.5043013171808813,1.4836118293938697e-05,,,,
4721,ELOB_proteomics,,,,,,,,,0.49913074875270175,1.9060143005484635e-05,,,0.30805290501373717,0.03475191927744672
4722,CCDC47_proteomics,,,,,,,,,0.4955948228302136,2.1216359497558504e-05,0.3087734013575478,0.018004351868477642,,
4723,UBL4A_proteomics,,,,,,,,,0.49474903000080706,2.1216359497558504e-05,,,,
4724,GET4_proteomics,,,,,,,,,0.4946142413076791,2.1216359497558504e-05,,,,
4725,ESRP1_proteomics,,,,,,,,,0.4871642358418356,3.448500517528589e-05,,,,
4726,RBP5_proteomics,,,,,,,,,-0.48536030884856035,3.576910107633093e-05,,,,
4727,TMEM106B_proteomics,,,,,,,,,0.4760758333323769,5.5995795047700704e-05,,,,
4728,GPR89A_proteomics,,,,,,,,,0.4701602634479226,7.8049661994031e-05,,,,
4729,PPIA_proteomics_1,,,,,,,,,0.46649269443513247,8.679806085214435e-05,,,,
4730,SLC34A2_proteomics,,,,,,,,,0.46771761211607576,8.679806085214435e-05,,,,
4731,ZMIZ2_proteomics,,,,,,,,,0.46583410982803375,8.679806085214435e-05,,,,
4732,SLC34A2_proteomics_1,,,,,,,,,0.4663443368537523,8.679806085214435e-05,,,,
4733,ETF1_proteomics,,,,,,,,,0.4651461644897561,8.838545549518504e-05,,,,
4734,C6orf89_proteomics,,,,,,,,,0.47287429568917727,9.624944687276823e-05,,,,
4735,EMD_proteomics,,,,,,,,,0.4618219843307426,0.00010172904732011191,,,,
4736,TOR1AIP2_proteomics,,,,,,,,,0.46073496075040965,0.00010401087329284532,,,,
4737,STAT5B_proteomics,,,,,,,,,-0.4545850377152757,0.00014124147710119025,-0.38013157110322715,0.0019882307914693763,,
4738,BLVRA_proteomics,,,,,,,,,0.4548141222367076,0.00014124147710119025,,,,
4739,PURB_proteomics,,,,,,,,,0.45405266460907073,0.00014301697241767523,0.4123792046608771,0.0006779263310806239,,
4740,PPP3CB_proteomics,,,,,,,,,-0.4487285436308015,0.00018459209288039226,,,,
4741,EVI5L_proteomics,,,,,,,,,0.446080877450079,0.0001915101646356825,,,,
4742,RAB38_proteomics,,,,,,,,,0.4466356662850438,0.0001915101646356825,,,0.37946167823952026,0.004293118271753551
4743,FAF2_proteomics,,,,,,,,,0.44707511214636697,0.0001915101646356825,,,,
4744,FBXL18_proteomics,,,,,,,,,0.44614404723737794,0.0001915101646356825,0.34697486005577777,0.0058207093185579884,,
4745,HMOX2_proteomics,,,,,,,,,0.4453657512368711,0.00019681904351824095,,,,
4746,PAFAH1B1_proteomics,,,,,,,,,-0.44246572102865644,0.0002240489699880616,,,,
4747,GALNT10_proteomics,,,,,,,,,0.4385655282913318,0.0002712365477363557,,,,
4748,ATP9A_proteomics,,,,,,,,,0.43767965201010184,0.00027895745808059796,,,,
4749,DDX41_proteomics,,,,,,,,,0.43662612475140483,0.0002915787734500425,,,,
4750,TXNDC17_proteomics,,,,,,,,,0.4358109332325393,0.00030182844069782597,,,0.3811198502766887,0.004134679524919429
4751,PPP3CC_proteomics,,,,,,,,,-0.43227148671382276,0.0003644683076519765,-0.35917146148685597,0.003917389773647401,,
4752,DAAM1_proteomics,,,,,,,,,0.4321835177833664,0.0003644683076519765,,,,
4753,TRIP11_proteomics,,,,,,,,,0.43083888253124497,0.0003737145360373472,,,,
4754,SETD7_proteomics,,,,,,,,,0.4309722915415085,0.0003737145360373472,,,,
4755,MAL2_proteomics,,,,,,,,,0.43836435432162957,0.00038980517983731324,,,,
4756,PTK2_proteomics,,,,,,,,,0.429174225331246,0.00038980517983731324,,,,
4757,RSPRY1_proteomics,,,,,,,,,0.42940077574713,0.00038980517983731324,,,,
4758,DUSP6_proteomics,,,,,,,,,0.43528502234718247,0.00041074165123771225,,,,
4759,ODR4_proteomics,,,,,,,,,0.4249355619572455,0.00047189314317812406,,,,
4760,FAM120C_proteomics,,,,,,,,,0.42109131666962585,0.0005612982500280995,,,,
4761,YIPF1_proteomics,,,,,,,,,0.4275808970973711,0.0006251506113216405,,,,
4762,PRCP_proteomics,,,,,,,,,-0.41740023847814667,0.0006344534339898207,,,,
4763,SLC35E1_proteomics,,,,,,,,,0.41712617645718797,0.0006344534339898207,,,,
4764,SI_proteomics,,,,,,,,,-0.5975355899050299,0.0006344534339898207,,,,
4765,AMY1B_proteomics,,,,,,,,,0.4147514607537657,0.0007016029909140963,,,,
4766,GRK5_proteomics,,,,,,,,,-0.41450478682167113,0.0007016029909140963,,,,
4767,HERPUD2_proteomics,,,,,,,,,0.48518683395581896,0.0007016029909140963,,,,
4768,IRF2BPL_proteomics,,,,,,,,,0.4141247269685819,0.0007071223037519936,,,,
4769,GPX2_proteomics,,,,,,,,,-0.4373507635473321,0.0007370028792397366,,,,
4770,UFM1_proteomics,,,,,,,,,-0.4126784066355599,0.0007370028792397366,,,,
4771,SNX14_proteomics,,,,,,,,,0.4217601701899817,0.0007370028792397366,,,,
4772,CAMSAP3_proteomics,,,,,,,,,0.4123841082731924,0.0007370373879253502,,,,
4773,DHRS7_proteomics,,,,,,,,,0.41213904425515324,0.000740463083531492,,,,
4774,XIAP_proteomics,,,,,,,,,0.4100451346445546,0.0008100667744756524,,,,
4775,NNT_proteomics,,,,,,,,,0.4087361633796772,0.0008559075901497112,,,,
4776,MRTFB_proteomics,,,,,,,,,0.4083304702082038,0.000867805638876797,,,,
4777,FGFR1_proteomics,,,,,,,,,-0.43453532126739,0.0009567385595782405,,,,
4778,ZFPL1_proteomics,,,,,,,,,0.40533505295786904,0.000980958987098542,,,,
4779,SYK_proteomics_1,,,,,,,,,-0.40504881367546286,0.0009883092055023948,,,,
4780,HIP1_proteomics,,,,,,,,,0.40468884186930987,0.0009997767239097986,,,,
4781,MMGT1_proteomics,,,,,,,,,0.40208754228767707,0.0011154245148158387,,,,
4782,CLK3_proteomics,,,,,,,,,-0.40147949190360555,0.0011437244124938815,,,,
4783,PVALB_proteomics,,,,,,,,,-0.4093321033927583,0.0013411459796756344,,,,
4784,MS4A1_proteomics,,,,,,,,,-0.4272518229908282,0.0013411459796756344,-0.3643610610119348,0.015523018630525343,-0.30783430279493473,0.03490883723088299
4785,ZFP36L1_proteomics,,,,,,,,,0.3969326225390398,0.0013411459796756344,,,,
4786,MGST1_proteomics,,,,,,,,,0.39578762481481283,0.0013794079896677033,,,,
4787,IKZF3_proteomics,,,,,,,,,-0.3943951156819243,0.0014645569987472098,-0.3226251712291206,0.018407374704870146,-0.29569284612498997,0.04558198060063634
4788,ITFG1_proteomics,,,,,,,,,0.39284880545541656,0.0015673376887907315,,,,
4789,REEP6_proteomics_1,,,,,,,,,0.4543093450143066,0.0016216338323024064,,,,
4790,MX1_proteomics,,,,,,,,,0.39147932676012986,0.0016398193005036183,,,,
4791,GZMK_proteomics,,,,,,,,,-0.42500430996069316,0.0016565368260251388,-0.3191473739921007,0.02079403273129925,,
4792,CEP135_proteomics,,,,,,,,,-0.3911316613764656,0.0016565368260251388,-0.2743749145314367,0.04094988829577585,,
4793,CLCN7_proteomics,,,,,,,,,0.3906685267664506,0.0016565368260251388,,,,
4794,STK3_proteomics,,,,,,,,,0.3907490667690602,0.0016565368260251388,,,,
4795,CD163L1_proteomics,,,,,,,,,-0.3955432605200226,0.0017777189136368619,-0.2871356910174705,0.03081555350433807,,
4796,CRABP2_proteomics,,,,,,,,,0.38690053256837087,0.0019049599909952031,,,,
4797,SDC4_proteomics,,,,,,,,,0.38678349601180834,0.0019050603690896914,,,,
4798,SNRK_proteomics,,,,,,,,,-0.38460462510430893,0.002092847436271187,,,,
4799,BNIP1_proteomics,,,,,,,,,0.38441817989224736,0.0021005876226444136,,,,
4800,PPP2R5E_proteomics,,,,,,,,,0.384177569591857,0.0021142505968387397,,,,
4801,MFSD4A_proteomics,,,,,,,,,0.44035901835537616,0.002133417771642977,,,,
4802,SMAD4_proteomics,,,,,,,,,-0.3835318964435682,0.00214408850566304,,,,
4803,MMRN1_proteomics,,,,,,,,,-0.3835968308490342,0.00214408850566304,,,,
4804,VEZT_proteomics,,,,,,,,,0.3832643091557233,0.0021504954650798202,,,,
4805,SPTB_proteomics,,,,,,,,,0.43231352050304084,0.0021504954650798202,,,,
4806,USP25_proteomics,,,,,,,,,0.38294523108033945,0.002151664455115745,,,,
4807,F12_proteomics,,,,,,,,,-0.38303516690958334,0.002151664455115745,,,,
4808,SUMF2_proteomics,,,,,,,,,0.38231324731713323,0.0022096041470602338,0.513876120165785,8.765469003362371e-06,0.325638122151427,0.022232318453303587
4809,P2RX1_proteomics,,,,,,,,,-0.4481688277445325,0.002252582995108363,,,,
4810,PAIP1_proteomics,,,,,,,,,0.38059980989702613,0.002357782993228677,,,,
4811,KLC3_proteomics,,,,,,,,,0.37927614176576535,0.0024933683143672863,,,0.42433580837845475,0.0008678371091669445
4812,ELOVL5_proteomics,,,,,,,,,0.3921145867516172,0.0025395845081623326,,,,
4813,BBIP1_proteomics,,,,,,,,,-0.4305092087148902,0.002609096337095193,,,,
4814,ALDH1A1_proteomics,,,,,,,,,-0.37732974347154574,0.002609096337095193,,,,
4815,ZNF346_proteomics,,,,,,,,,0.3772451079278162,0.002609096337095193,,,,
4816,MAP4K1_proteomics,,,,,,,,,-0.37754774619429765,0.002609096337095193,-0.4232537960756701,0.0004451516364308923,,
4817,STAG1_proteomics,,,,,,,,,-0.37750215890090766,0.002609096337095193,,,,
4818,MX2_proteomics,,,,,,,,,0.37655220143328166,0.0026615563764322927,-0.29869884929521484,0.023252330836359556,,
4819,ING3_proteomics,,,,,,,,,-0.3765334927697185,0.0026615563764322927,-0.30872535123001443,0.022342170762958854,-0.29610318067419983,0.04522170637533274
4820,RNF175_proteomics,,,,,,,,,0.38431157183762366,0.002726576159823637,,,,
4821,CUEDC1_proteomics,,,,,,,,,0.3841281460284994,0.0027375868362466537,,,,
4822,DAGLB_proteomics,,,,,,,,,0.37498797857366917,0.002815965009829375,0.2898804238362725,0.028913758299837795,,
4823,CTDP1_proteomics,,,,,,,,,-0.3741530170963837,0.002908532551808163,,,,
4824,STAU1_proteomics,,,,,,,,,0.3735837817738594,0.0029628822295726326,,,,
4825,OARD1_proteomics,,,,,,,,,-0.37291297934887613,0.0030478581204511006,,,,
4826,PAIP1_proteomics_1,,,,,,,,,0.4048324875042483,0.003157823757299006,,,,
4827,LCK_proteomics,,,,,,,,,-0.3708936631703347,0.003271948080006365,-0.33114856046998725,0.009506279405998382,,
4828,C6orf47_proteomics,,,,,,,,,0.3703911481518304,0.0033225837968058895,,,,
4829,IL37_proteomics,,,,,,,,,0.6124814208719738,0.0034566598427516445,,,,
4830,BMX_proteomics,,,,,,,,,-0.5605382887366708,0.00361837400018593,,,,
4831,GALNT6_proteomics,,,,,,,,,0.3674730443860813,0.0036933132583831653,,,,
4832,PDS5B_proteomics,,,,,,,,,-0.36754810703977114,0.0036933132583831653,,,,
4833,MID2_proteomics,,,,,,,,,0.3913598468873872,0.003776501710540194,,,,
4834,UFC1_proteomics,,,,,,,,,-0.36662655992866017,0.0037970876384107117,-0.29689902090691833,0.024196717036970548,,
4835,VNN1_proteomics,,,,,,,,,-0.3667067713535783,0.0037970876384107117,,,,
4836,SSSCA1_proteomics,,,,,,,,,0.3659178488108259,0.0038949537230135536,,,,
4837,ISG20_proteomics,,,,,,,,,-0.36577478204397174,0.0039049927848328362,-0.44029190301190735,0.0002212240951460547,,
4838,DCTN1_proteomics,,,,,,,,,-0.36536134692261335,0.003966258367689517,-0.30304518795569374,0.02079403273129925,,
4839,PCP4L1_proteomics,,,,,,,,,0.3651958041526431,0.003980865590065348,,,,
4840,MDH1_proteomics,,,,,,,,,-0.3637884041528766,0.004159869408676826,,,,
4841,PIK3C3_proteomics,,,,,,,,,-0.36396952604660693,0.004159869408676826,,,,
4842,CPD_proteomics,,,,,,,,,0.36311490537329194,0.00425233875401601,,,,
4843,APCS_proteomics,,,,,,,,,-0.36273980304750164,0.004258836556891991,,,,
4844,YIF1A_proteomics,,,,,,,,,0.36288721447406574,0.004258836556891991,,,,
4845,ADAM15_proteomics,,,,,,,,,0.36278759807425404,0.004258836556891991,,,0.3207189987089606,0.025290739016675265
4846,CDK5RAP2_proteomics,,,,,,,,,0.36253712478521133,0.004259412986587576,,,,
4847,EHF_proteomics,,,,,,,,,0.36248305161603606,0.004259412986587576,,,,
4848,ATP5F1C_proteomics,,,,,,,,,-0.36253288431809494,0.004259412986587576,,,,
4849,PRPSAP2_proteomics,,,,,,,,,-0.3615308681530174,0.0043861070939354985,,,,
4850,PLA2G2A_proteomics,,,,,,,,,-0.36129717257098887,0.0044002740753354055,,,,
4851,MGRN1_proteomics,,,,,,,,,0.3611507686100598,0.0044028252237921705,,,,
4852,PANX2_proteomics,,,,,,,,,0.4374480549778988,0.004492733371349847,,,,
4853,MAN2C1_proteomics,,,,,,,,,-0.3585112269221389,0.004757447768293581,,,,
4854,MACO1_proteomics,,,,,,,,,0.3585426543502056,0.004757447768293581,,,,
4855,ELAC2_proteomics,,,,,,,,,-0.35787331998192373,0.0048837173569094075,,,,
4856,SORBS3_proteomics,,,,,,,,,-0.35774926002211904,0.004894095861246703,,,,
4857,CEP128_proteomics,,,,,,,,,-0.3568436656570562,0.005013226985794089,-0.2826110933100002,0.03822538079332254,,
4858,RINT1_proteomics,,,,,,,,,0.35631752132139527,0.005057712283370088,,,,
4859,WDSUB1_proteomics,,,,,,,,,-0.3559686035066975,0.005057712283370088,,,,
4860,ANK3_proteomics_1,,,,,,,,,0.35648947091892225,0.005057712283370088,,,,
4861,GTF2B_proteomics,,,,,,,,,-0.3553736402515522,0.005163393551139244,,,,
4862,WDTC1_proteomics,,,,,,,,,0.3550431209891743,0.005207029696712575,,,,
4863,NAAA_proteomics,,,,,,,,,-0.3535892515026209,0.005474906686068641,-0.3902383003594543,0.0014606914819529078,,
4864,XRCC4_proteomics_1,,,,,,,,,0.3662018177858466,0.005527054411488109,,,,
4865,GDF10_proteomics,,,,,,,,,-0.3531199872335159,0.005538354785075716,-0.28245768435972496,0.03426233404461772,,
4866,CCL5_proteomics,,,,,,,,,-0.360819125513599,0.00556053354094812,,,,
4867,C16orf58_proteomics,,,,,,,,,0.3527468326340955,0.00556292613470085,,,,
4868,ARF5_proteomics,,,,,,,,,0.3525566136864282,0.005590082255508366,,,,
4869,NSMCE3_proteomics,,,,,,,,,-0.3522643125375573,0.00561015967970735,,,,
4870,ACAP2_proteomics,,,,,,,,,-0.3523022332213751,0.00561015967970735,,,,
4871,EFR3A_proteomics,,,,,,,,,0.3519261866773138,0.005660953541868075,,,0.33783717697390836,0.015426388452753428
4872,CDKN1B_proteomics,,,,,,,,,-0.3517042213149987,0.005663732473512393,-0.32453544857690536,0.011441092558156191,-0.4129313462613222,0.0012563402151392939
4873,MALSU1_proteomics,,,,,,,,,0.38297572072235253,0.005663732473512393,,,,
4874,AGAP2_proteomics,,,,,,,,,-0.35086254895526026,0.005787568887469656,-0.29153689909762326,0.02786056723942719,,
4875,PGM2L1_proteomics,,,,,,,,,0.34992031561658216,0.0059351898563581905,,,,
4876,XPR1_proteomics,,,,,,,,,0.34959667589624455,0.006004720311218935,,,,
4877,R3HDM2_proteomics,,,,,,,,,0.37865123266669576,0.006010082081338743,,,,
4878,DCTN6_proteomics,,,,,,,,,-0.34900531621209524,0.0061108151124313476,,,,
4879,HUWE1_proteomics,,,,,,,,,0.34888557978567014,0.0061108151124313476,,,,
4880,ENO3_proteomics,,,,,,,,,-0.3487587780567051,0.006124200069840277,,,,
4881,ALDOA_proteomics,,,,,,,,,0.3481133539084685,0.00624064703275154,,,0.314566566004561,0.029318902804944143
4882,RNF121_proteomics,,,,,,,,,0.35578855855234875,0.00624064703275154,,,,
4883,PRSS8_proteomics,,,,,,,,,0.34779044239667706,0.006241007117471908,0.3356533932143295,0.008330725437861902,,
4884,FXN_proteomics,,,,,,,,,-0.34774684021285174,0.006241007117471908,,,,
4885,G3BP2_proteomics_1,,,,,,,,,0.34781338015391505,0.006241007117471908,,,,
4886,THOC3_proteomics,,,,,,,,,0.3469347007147092,0.006398653903800697,,,,
4887,TTC1_proteomics,,,,,,,,,0.34676961323340894,0.006427709063855605,,,,
4888,GRHL2_proteomics,,,,,,,,,0.3466568599434797,0.006441703846982041,,,,
4889,AOX1_proteomics,,,,,,,,,-0.3465626432928945,0.006450378414895487,-0.29983534095891895,0.02253404082752905,-0.297325103040931,0.044462311629052995
4890,IRF4_proteomics,,,,,,,,,-0.34638950559444665,0.006461507093155065,-0.3864794009764706,0.0015833392241256113,,
4891,SH3RF1_proteomics,,,,,,,,,0.34637435242905695,0.006461507093155065,,,,
4892,SSU72_proteomics,,,,,,,,,0.34633228493525503,0.006461507093155065,,,,
4893,MTMR9_proteomics,,,,,,,,,-0.34594924140293193,0.00655506869295291,,,,
4894,CEP170B_proteomics_1,,,,,,,,,0.38383399748228597,0.006785379311759608,,,,
4895,SGTB_proteomics,,,,,,,,,-0.3449423192218908,0.006799901598549459,,,,
4896,TTC38_proteomics,,,,,,,,,-0.3447648738458106,0.006833028558434523,,,,
4897,FBLN5_proteomics,,,,,,,,,-0.34442755207734777,0.00688036799871352,,,-0.34038711329701865,0.01425236558989251
4898,FAM118A_proteomics,,,,,,,,,-0.350615740319026,0.00688036799871352,,,,
4899,SESN2_proteomics,,,,,,,,,0.350037158658717,0.0070138085004976735,,,,
4900,DIS3L_proteomics,,,,,,,,,-0.34364913590618895,0.007064492953535222,,,,
4901,JAK3_proteomics,,,,,,,,,-0.34972908497572774,0.007069993861231689,,,,
4902,GKN2_proteomics,,,,,,,,,-0.37193556721743193,0.007156582390836392,,,,
4903,ZNRF2_proteomics,,,,,,,,,0.34300118025131576,0.0071735120935748796,,,,
4904,MAP3K8_proteomics,,,,,,,,,-0.3574221256124127,0.0071735120935748796,,,,
4905,RHBDF1_proteomics,,,,,,,,,0.3429640228223921,0.0071735120935748796,,,,
4906,ITIH5_proteomics,,,,,,,,,-0.34293406395967185,0.0071735120935748796,-0.3473024737686847,0.005765515602862999,,
4907,ATP5F1A_proteomics,,,,,,,,,-0.3426148369322798,0.007256306131746481,,,,
4908,TMEM120B_proteomics,,,,,,,,,0.35501939280252887,0.007307901214249547,,,,
4909,KDF1_proteomics,,,,,,,,,0.3668390920126733,0.00742696310576704,0.27854259541866006,0.037271261654293786,,
4910,TMTC2_proteomics,,,,,,,,,-0.49900041707643195,0.007547840999467527,,,,
4911,ERGIC1_proteomics,,,,,,,,,0.3414906639557606,0.007547840999467527,,,,
4912,GIPC2_proteomics,,,,,,,,,-0.3412806221076272,0.007554617238768972,,,,
4913,GNA14_proteomics,,,,,,,,,0.3408511792314233,0.007634502434596331,,,,
4914,MAGED1_proteomics,,,,,,,,,0.34050390365673666,0.007634502434596331,,,,
4915,SPTLC1_proteomics,,,,,,,,,0.3406149671986661,0.007634502434596331,,,,
