Umich_Proteomics	GBM_P_Value	GBM_Median	HNSCC_P_Value	HNSCC_Median	LUAD_P_Value	LUAD_Median	LSCC_P_Value	LSCC_Median	BR_P_Value	BR_Median	EC_P_Value	EC_Median	OV_P_Value	OV_Median	CO_P_Value	CO_Median
FAM214B		-0.225964797119154		-0.1813716612606928				1.2169705820737704								
TCIM		-0.6729469382789546			0.8075585212088248	0.0600147207734984	0.2463035168156791	-0.2505014898679878		-0.582399974080273	0.8584792155900494	0.2417416210561658				
BDNF		-0.1866378076156571														
ARSJ		0.4449582058880406				-0.0308062805775923		0.0201869684622746								
ASB8		0.0457609762070241			0.9460315649147848	0.0448828582866873	0.5370268412284004	0.0130344066222978		-0.0888246893210755		-0.3411054837964569				
RNF168		0.0260203368234126	0.5442982653288804	0.3376666007565578	0.5811212190933727	0.0845571078819755	0.0023857188048491	0.76862240267854	0.9995177788980228	0.150154637521009		-0.4058680841143456	0.9943872414453016	-0.1964464658964093		0.231725327013649
LURAP1L		-0.1755669171471563			0.6405977491643322	0.154144810104535	0.2986536686459952	-0.1493351044776041	0.9995177788980228	-0.260270322186332	0.2716162320421432	0.1012895799343684				0.1018178746759801
ZNF227		-0.0819386443879164						0.3266381878760747		-0.4221988525535476						
RAD23A		-0.119925616363341	0.7418542506034546	0.0542282077317466	0.9878423158142092	0.0111084062125961	0.0892430787124887	0.1574730297474378	0.9995177788980228	-0.1464752814091641	0.9663976083141872	-0.0799070187303279	0.9933878205304212	-0.0196455854478276	0.6842200643104742	-0.095995340779833
ZNF135		0.0469107259283241												-0.7250573088045886		
AZIN1		0.3222226278689124														
CDC25C		0.4418342679430838		0.366348768392692		0.4915222554125131	0.8298078654867332	-0.1547644360021713		0.090128767907796		-0.3509465906624971	0.9646915957038068	0.3973247670128295		
CAMTA2		0.4476760711172076						-0.0784314921381827								
CYP4F12			0.8196748293554976	0.0436937437532272		0.8072156813108116						0.1391149079739335		-0.2182987542424879	0.8881854310322407	-0.0704765027210996
ZNF671		0.033572751048017														
KDM5D		-0.8330405318779812		0.370921178067082				-0.6418703097189455								
ZNF543		0.0944574005963136						-1.1178194021660337								
ZKSCAN5		-0.8238762642025295												-0.5384932008493104		
EBF1		-0.3313524012231141		-0.144540460002382		0.1520762213208737	0.956055476009428	-0.0455029261769546		0.3882400642219625	0.691959321354021	0.3191400765619114				
SCRIB		-0.0751777763014676		-0.1951607463794324		-0.2676633498336169	0.7973453639969192	0.0904291237143279		-0.0656395909914913	0.901720061513933	-0.0480506006219645	0.9933878205304212	0.1027748647896	0.6400122906792931	0.2136514962520337
RBBP8		-0.2828548522574206	0.4046654749656829	0.1144924178343789	0.955184805707051	0.0084843568366359	0.1695336343616723	0.1467353665819146	0.9995177788980228	-0.0444330415323159	0.9630551464109754	-0.1311545198299306	0.9933878205304212	-0.0918984851391897		
GAPT		0.277490431829392						-0.1146488769570543								
WSCD1		0.3058183752263668														
MARVELD2		0.2932234009922227	0.7220798793158729	-0.0399775428653628	0.959263774648237	0.0100732936590901	0.1401658350651424	0.1825869302642147		0.1877391893949873	0.0835815880607643	0.4087670050745569	0.9933878205304212	0.0748306057753609		-0.3644321526650707
CD6		-0.0178633462093547		0.0602997267033273	0.4359903386998752	-0.36566123183235	0.0491494078656166	-0.3820678774261203		0.027676209686362	0.4989664065859331	0.4017733817164668				-0.2817543400976934
ZNF410		-0.2888975309124575	0.689945612829741	-0.4685355792441203	0.8985001649747486	0.102932167537455	0.4674018952120858	0.0661949901909988		-0.2274809889850839	0.7344562765292846	-0.0449069841695504				
B3GALNT1		-0.0592073887452517		0.3260634091361787		0.2957727806328805	0.8874342280261381	-0.0474928053109051		-0.7458836537554321	0.8549893507589761	-0.071646638698267	0.9933878205304212	-0.1425181151986674		
ADGRA2		-0.004170078733841	0.7932426163213515	-0.0237555674201086	0.3713870011999022	-0.2034376629050847	0.1950163444794301	-0.232712310591701		0.3150456421051544	0.7778127605607016	0.0827095186417228	0.9933878205304212	-0.0657446398720118	0.8023356268877093	0.0256525261172644
CENPL		-0.4390444468883103		0.1773844298596074	0.8478086161390362	-0.4031719605788844	0.2899579466013481	0.1186887154337554		0.2104117572893393	0.7043506985305318	-0.2664587726503047	0.9065405441296792	0.2600999877365559		
MIEF2		0.4451527311035237	0.971585882334448	0.0305584072573203		-0.2955564926401273	0.9988971809680892	0.1166389156843195		-0.0376091474932422		-0.0480168764801529	0.9933878205304212	-0.0057744211081853		
TEX35		-0.1568991789489651														
FOXJ1		0.3236089802528452				-1.6024116273389026						0.5877941837343865				
FZD2		-0.4420261161193526				1.3200718672064786	0.1315369236883726	0.5079978148591326		-0.3910634787748446		0.236682974520157		0.0312240900596449		
ZNF48		0.147441531948016	0.722738714165959	-0.2240441930766596	0.545848103887283	0.1704367630258314	0.7040817283942216	0.2804649133173367	0.9995177788980228	-0.2112739453701841	0.3271109345588872	-0.2038186825308479	0.9977727675372288	-0.103967262947469		0.4168786288308972
ZNF354C								-0.1416381702176457				0.3887586471725601				
BIRC5			0.6853624523175403	0.0403227753954666	0.9193949139238516	0.0265856537672526	0.0380296613491326	0.3417501788324841		-0.5317027988641119	0.0283555078904267	-0.4910882340472984		0.5178063594029823		-0.2013614921647573
ATAT1		-0.2426170298932106	0.7770714718284293	0.1621606363415431	0.7986425185184233	0.0499794344888471	0.2192633142475688	0.2349354691616216	0.9995177788980228	-0.1124339704780243	0.8587773618782827	0.0924216651816216				0.0756268557820121
CSNK1D		0.0067877169430996	0.8992660942858026	-0.0236545523826148	0.9787562186460412	-0.0017200320186177		0.0295539652096223	0.9995177788980228	0.1089459154952541	0.9181502206774486	0.0111729659236683		0.1643777190034558	0.8023356268877093	0.1567877023106536
LAMA3		0.0023464920957971	0.6255018523339003	-0.3587136873118908			0.2489356217800591	0.0293008971041075	0.9995177788980228	0.1207396266471638	0.5268765578203188	-0.3236418949765802	0.9933878205304212	-0.031096951065745	0.8023356268877093	-0.068894833873454
IQUB		0.3687538876542495				0.4127017319657176						0.4328919114823062				
MBOAT1		-6.039226663476281	0.556909435172106	0.1735817499451712	0.7964940192820461	-0.0295087417815871	0.4221818157310259	0.0877367255490249		0.1894698645267425	0.9332094292303263	-0.0459153105285601	0.9933878205304212	0.0248167256314992	0.8917888016803295	0.0841757557429723
ZSCAN2		0.0117900312062584				-0.1768675328534605					0.8538689068939644	-0.0911391266902761	0.9933878205304212	0.619285084713356		
MTMR4		-0.1435724478549573		0.2684552766036265	0.9179838176219126	-0.0256732905008476	0.5601659330551974	0.1177808151513488		0.485846429938733				-0.3075481200268921		
HASPIN		-1.6063024765845633					0.4875640125835077	0.2458383100597032		-0.243587772304771	0.65537156710214	0.4591167609290973		0.1198201679275499		
ZNF335		0.6917116880270902				-0.2825844006159066	0.5633325195760852	0.5340154749067079		0.2936657904732254						
MYPOP		0.1554646697707058		-0.5503800185156358				-0.1277741372275986		0.2217845567309631						
KIF26A																
WNT11		-0.1802885214082294	0.7763046693026375	0.0326892907836455	0.9137898747151104	0.1299289711154596	0.7187957863444496	0.1045783467141294		-0.654864163930938	0.8368482704394105	-0.6036281357247653	0.9943872414453016	-0.1020715661423672		-0.2260871897888989
TMC8		-0.2554253401338346		0.1460743697401874		-0.6033597567595681	0.2291721168810624	-0.4184688132479								
CD37		-0.1419107642535877	0.6356474599789048	-0.2091764741226356	0.7125992938633621	-0.1474196952258513	0.0119420715273053	-0.3559421621759302		-0.3932728581874798		0.4043495589430277	0.9933878205304212	-0.2484909576303433		
PRX		-0.5363902605174609		-0.0530507378879612	0.6906150553041293	-0.1301530254378846	0.760356634751845	0.0059091451303991		0.7143387740525764						
CCDC66												0.0130853716081871				
ZNF454		-1.2343167238565016														
SETDB2		0.3513301733302123				-0.3338609293580301	0.6560684893206977	-0.1230601402512263		-0.3546506858855185		0.0666146082266312				
ZFPM1		-0.0718503748275596					0.384470072774292	0.2855094959027067		-0.0419018468351417		-0.0436867677900139				-1.3307673260144153
LTBP3_1		0.1344139136360436					0.657387762658152	0.1999721164184258					0.9933878205304212	0.4496765315340152		
CNOT4		0.4706679384253451	0.6288210926935343	0.0401072513850362	0.628311160227752	0.0524033545032693	0.9419072377036702	0.0417207493520592	0.9995177788980228	0.0268904485001311		0.1245278671602285		0.0895831424882622	0.4799637361968696	-0.1078165960022481
HR		-1.1038236979726843								-0.0110078641503452						
PRR7		-0.1092202205098828														
GPR39		0.9939580707738748		0.0607273425454675	0.9764691064379422	0.0615936005282655	0.9262549392141284	-0.1425240926426809		0.4512921722695076	0.838097438235004	0.1111831833475704				-0.564520287128202
SMDT1		-0.3340138568959467	0.7075139835936312	-0.0719557733740927	0.671900336724252	-0.1598293788250746	0.0200776384817418	-0.2436564250557005		-0.0918684568453951	0.6603373707273642	0.0792778064922803	0.9933878205304212	-0.1895791443458989	0.8205401955976586	-0.241474422681243
C16orf54					0.9207292289223046	-0.2848909923513698	0.3399976630219238	-0.3268443386560111								
ADAMTSL5		0.1744858925274091	0.7036068966246813	-0.4251471961713555	0.6860820106270171	0.033112599760912	0.564157329067266	-0.3129583885561402		-0.6966094954232199	0.9083506510021068	-0.1425902204653901		-0.0635153597715252		
TGIF1		-0.1075585023390504		-0.5082487567767124	0.9414536270367034	0.0215682461070461	0.3535806406809125	0.125542923937056		0.0397869077233217	0.8549893507589761	0.0893502504253902		0.3120781145985276		
JAG2		-0.2166939636621316	0.9237871111028048	0.0807195872167731	0.8929880693295436	-0.0160072473755885	0.5498057555985337	-0.1862092614822188				0.1844763640558753				
LCK		-0.0589422507300927	0.2619106912464024	-0.2263855024097125	0.231746159610702	-0.2624083705672273	0.0520504215583108	-0.3275880060139915		-0.2424084635318788	0.7761031196816207	0.0375893604183268	0.9933878205304212	-0.1012238074608102	0.5152378757111333	-0.283115243893409
CDCA2			0.9909733560919064	-0.006769413506797	0.8478086161390362	0.1996260548787862	0.1339381903192704	0.313827042461039	0.9995177788980228	0.1169265348696324	0.3937244219796655	-0.2433086557054515	0.9933878205304212	-0.1575556362880696		-0.7667987380810182
ELOA3D		-0.2429879856022392				-0.7229214500313397										
ASB7		-0.3382151355040008	0.981176117987832	-0.1365855006765173			0.9868729401371898	-0.0538121817261849		-0.1669425894415432	0.6861254358879285	0.2281421279656008		-0.499136298796536		
VMO1						0.329256046113425	0.7047420436544298	-0.1011665186160062						-0.7995308682165643		
KIF21B		-0.4596862937869783	0.980044658882743	0.0319843959772185	0.8804593818049717	-0.0242398137268331	0.8122635687950662	-0.0739879166614336		0.4364128516138557		0.1098135094804764	0.9933878205304212	0.122705412472909		
ZNF696		0.3293494814740931			0.9460315649147848	-0.0616299649964382	0.8338999851725909	0.153446067086767		-0.2442567201677352						
TMEM54				0.170536761924934				-0.1750523147578064								0.0440435882994396
DZANK1		0.4486538893494423			0.8635247193754483	-0.0280215938926531		0.1681294292056874			0.7686034173921862	0.0221255455170492			0.8765424955303636	0.1932642505933159
NXPH3																
TMEM121B		0.2889418867529976														
IRF7		-0.2805147568353785	0.5027576699383344	-0.2079450803035474	0.8907971099770928	0.1028357239504806	0.3054244458288296	-0.2044344475256476	0.9995177788980228	0.5319617408932764	0.1053105346150705	-0.6736137571623804	0.9933878205304212	-0.0019972046491947		
SLC25A21		-1.319423963362282			0.5354111435235696	0.4090237221144104	0.4122259530443863	0.4476470869306919		0.4489832785548397		-0.5556400121687908				
SIRT7		-0.1767904251341185	0.9993884078496292	0.0603705080644676	0.8239008263580508	0.0313592727309988	0.5073437442823281	0.0696732461381053		-0.2040174464989146	0.8295783735901225	0.2904238229418183	0.9933878205304212	-0.0996703786964676		
SHC4		-0.6256114103187151								-0.8112310194849961						
MEX3B		-0.2608593400812697					0.0604030667029032	0.4840604533114092			0.6749647044950579	0.1785654638015437				
MCEMP1				-0.9637761347149548	0.3578233812049873	-0.1811636411995199	0.4468134115865101	-0.5174898374972372				0.4270469332543527				-0.0441895090930142
BTNL9		-0.0022705688324329			0.5208039583693729	-0.2137442833985154	0.5505230373619758	-0.0527917291169472		-0.3262041538895222						
SOX1		0.3995460013687157														
PLEKHH1		-0.22647859880162														
CCDC107		-0.4992029433123939														
SYNM		-0.2057856508976527	0.7802467447643902	0.0164608086372854	0.3749669458372717	-0.1371054526652351	0.2134826904738839	-0.1447490277184275	0.9995177788980228	-0.3131520909277236	0.8198933463641066	-0.0773176959661938	0.9933878205304212	-0.0174688887458742	0.7357438966697426	-0.0331615257167108
RTL10		0.1236886487432826		-1.0622252904162917	0.919726114931584	-0.0414347687439971	0.0140089957907646	0.3924574324766343		0.1444146743543903		0.6423513487436523				
HHIPL1		-0.3519485309966175		1.1154811037257597		0.2634022288525184		-0.4356196996116042		-0.3277597286896387	0.5791939016964923	-0.2544130963418567				
PAPPA		0.0453145536957659	0.3371963877166264	-0.2351101335471384	0.6105692689553867	-0.1226105258897547	0.8295481322755539	0.1008270942564522		-0.0216555254858015	0.495267694791542	-0.0936501117326784	0.9933878205304212	0.0472165138262745		
KRTAP11-1		-0.1643494048518121										0.4238962284183554				
IL1R2		-0.2603239816812071	0.8775691815053452	0.2098306910264309			0.2352260392421884	0.2588572425516204				0.7073780350318035				
VSTM4						0.0034194460536305	0.8277453545969048	0.008975106334363				-0.5968712401191736				
KREMEN1				0.1582700032180373		0.1086898607503723	0.9223672928638624	0.0758896983707444		-0.3372494317245991	0.8634336681613974	0.2414916021011492				
PKP3		0.955344477623104	0.6417004777030341	-0.3704953115619176	0.645262061065704	0.1102914926599396	0.3676415673147812	0.1426571171848731	0.9995177788980228	-0.081682134322822	0.8203361821461075	0.1846107491392441	0.9933878205304212	-0.2775635696066825	0.4559041972491377	0.2508180006135987
KCNH7		0.1934137572678089					0.8604101203071958	-0.354955015601698							0.8583745591864487	-0.192567550115621
NOMO2		-0.8948085318739061	0.6310797809584879	0.2161140847382903	0.9441750835856234	0.1040316656233049	0.4389657257347487	-0.0048147385213699	0.9995177788980228	0.239143178732399	0.9991760981131288	-0.0245361870351423	0.9933878205304212	-0.1102490877009767	0.9892715048540236	-0.0570170397107396
COL4A5		-0.2271366915296653	0.9779604531211766	-0.243128350148833	0.9644379566472916	-0.0295614526194079	0.6400432957914572	0.1286607107460859		-0.7426669161911672	0.6107719126531955	0.670487854798191		0.1018880620416533		
ZNF92		0.3782206968628774														
FUT10		-0.0417725552881691														
FREM3		-1.6896119636661382														
ADGRG3		-1.096718254476679		0.2416540003009331	0.4173623945451281	-0.2256437527138146	0.0399314266732323	-0.7089044996114726			0.21282354735082	0.3910927102322077				
TEDC1		-0.0400151251295817		-0.5307581928601195			0.7922203907145217	-0.0520587364924409		-0.5741697532080883		-0.6478650020116916				
NR4A3		-0.1403216716878628				-0.3358304644854577	0.7878102947401667	-0.1715773286229058		1.782927775160612						
ZFP1		0.4609341526620056				0.3007349872044838	0.8929766260832455	-0.0120901939883211		0.3514023236846828	0.5498360565907032	0.0018597051172335				
SPNS2					0.973168869221014	0.1972599339761007	0.9792081899267832	0.1547702683900897								
JRKL					0.7049549609102196	-0.178608047860612	0.1675394378759757	0.1435886581819208			0.9369594412153738	-0.1150898639657906	0.9933878205304212	-0.3669247971487284		
SLC24A3		1.2324481450397604				0.3633098754855313		1.1833062243566213				0.3304914253520232				0.6113315782487918
NXPH4		-0.2786951662573571		0.5610255462462561		-0.1552996163368565	0.4863709608370086	0.1047111756545238				0.1960580901358941		1.2307262901907166		
ZNF571		-0.4433920716849115						0.2147603997080818								
ZNF26		-0.1566639411592323		-0.977243386250514				-0.0254491995596346								
EXOC7			0.8428012555752703	-0.0005664194388028		-0.6369762238308478	0.7184825934876079	0.0868525813643934		0.2963810134598557	0.5019860415823264	0.049601071260076	0.9933878205304212	-0.0472408606320051	0.9101429104263306	-0.0285220319397083
DUSP18																
WDR25		-1.184331317801545		0.1368632158186749	0.2217717774395157	0.4215121773575987	0.937597479702614	-0.0602863293065318		0.1875213866370675	0.7493631508729593	-0.0003555725579111	0.9933878205304212	-0.2447043817595195		
CACNA1H												0.1293640657593702				
TACC2				0.1075338067691404	0.4470978806231129	-0.1177265404356244	0.7599514410869771	0.1932505595674793	0.9995177788980228	0.4317865733213946	0.060826183209076	0.133073716577476			0.5400642102937167	-0.211731388404246
LYPD6		0.2349756136362852														
SLC10A7		0.0600934750241375	0.4412910379696315	-0.1844981593887293	0.6958596668188524	0.0443699789276532				0.2960709423939747	0.5055311066876479	0.2799178416591044	0.9943872414453016	0.0722444396202934		-0.0060005287313478
ZNF568		-0.2330107068860343						0.3963592479097206		-0.5525269538283624	0.9333449964316802	-0.1092530853736839				
ZNF529		0.1303729366147354						-0.2307194386510076				-0.1168076984416011		-0.1443338612836271		
IFTAP							0.2237375446159458	0.5227598576839849				0.1618419519360099				
C1QL4		0.188405214504403														
CDKN3		0.1114461241631383		-0.2297732683877438		-0.5167004775622264				1.5046615082913366						
CCKBR		-0.5505348219066866														
CDC14A		0.5939927478619289			0.4039016941021544	0.2545462707768688	0.7952615874069995	0.1867721849076318		-0.3280668778925335		0.1200978590545069				
ZMYM5		0.1433467393095666					0.9554676528900832	0.0192781265743331				-0.0763549108636496				
CREM		0.1071571293325917				-0.0068400076040031	0.397252132902182	0.2056305188094889		-0.2144663578261934	0.949764425875467	-0.091216824286235				
ENOX2		-0.3028815109034664		-0.0084195386404388		-0.0469253958222024	0.7937671991678231	0.0513425576322159		-0.0038401026555412		0.0474251779901937				
CENPQ		0.8121849336574503		0.3531017878619149	0.4977863454389603	0.0479789860039829	0.022918251328454	0.2797858746060164		0.1351665811558859		0.143476454074479	0.9933878205304212	0.4488501810008447		
STIL				-0.493777816980347			0.5210841359321857	-0.3841134977367098		-0.4030656651520043						
SINHCAF		0.035509741866667	0.7376215157383154	0.152832608082587	0.9551185871732268	0.1148992438455742	0.0068899303892996	0.4014967176925363	0.9995177788980228	0.2271255580726361	0.0635883310550146	-0.1881358464355997	0.9982612320008898	-0.0421755003132968		
ZNF548							0.7036413036706628	0.0212070996818827		-0.8730659294507017		-0.0567284221940056				
SPAG17		0.8279089938855053				0.1621919463663008						0.3097351511945962				
MXD4		-0.1803388529800447			0.7862834852468518	-0.2569211796776471	0.4123846628888939	-0.1316367231689792		-0.8012070967673246	0.707299456794133	-0.0009952250701559				
GDPD5		-0.4251478434022928				-0.0133905896803963						0.6823897836744299				
FCAR		-0.0898089544442957	0.5348668396466904	-0.2678588265912598	0.9835074299022508	0.0520808848597269	0.0334267416541989	-0.8002814363522219			0.17196103655989	0.4725092452402073	0.9933878205304212	-0.5931090993975694		-0.4189676629628724
NPHP3		-0.0217261742516168			0.8400265530483316	-0.074720621550238	0.2156055279553421	0.1213820773811402		1.5472336915918294	0.6549769983914642	-0.1593040640319358		0.4398807236280184		
ZBTB49		-0.1351218318546241						-0.0953838941114426								
C1QTNF6		-0.4907501762775492		-0.0703180277469321	0.9033110576509358	-0.2603176211455	0.5907887455288594	-0.0143883335039749		-1.3577061596328166	0.8812514278135413	0.0682498018710102	0.9943872414453016	0.1089732748258729		
PRELID3A		-0.6282091503299974														
SLC6A13		-0.0398359516046582														
GRIA1_1		-0.3775343584674022														
TRERF1		0.2382484000451299	0.8138598676165161	-0.0665810733142109	0.986283708302954	0.0305114810698405	0.8014383234515705	0.0175776622440189	0.9995177788980228	-0.2018304341872223	0.7990139723876477	-0.0090561760260641	0.9933878205304212	0.1062571252131263		
CFAP52		-0.2940729984416883			0.8067764184627082	0.0356850356294664	0.0337252600166744	-0.3009569141312127			0.471416944227422	0.5152892965683407		0.2012525309356405		
TSPAN18		1.0537840274895958				-0.3193465904062371	0.0101626788675207	0.4280006027390897								
PHF8_1		0.2551326032045953			0.9414536270367034	0.0546289497478156	0.1177591363558331	0.1686362435473256		0.0100975160381793						
KRCC1		-0.2586459389326343			0.831683170840159	0.1718730321152275	0.3191719821209018	0.2446701435223079		0.4430699868794097		-0.0535121355286243				
LITAF		-0.5983858455098829	0.7342149574576933	-0.0946795168960168			0.0092488569902504	-0.4890868334678977							0.7455522413410067	-0.1355462830460538
PPP1R17																
FPR2		-0.6756812338165403		-0.4677030362692358		-0.7035261675765678	0.1051617440973559	-0.2146576744704855								
TMPO_1		0.4455954511975584		0.4489846442994878	0.8256898829888826	0.0505179097028847	0.196205935697875	0.0630614652205405		-0.6475973740132765	0.3049207010626479	-0.3377804287537582	0.9933878205304212	-0.079351448739084	0.913554859468483	0.2153321626602071
ZDHHC1		-0.1799337303936408				0.2226622412363816		-0.1339961788434944		1.0295351630272318		-0.5797942758059733				
TCF7		0.8064353813015472		-0.581456290167429		0.4108558899154415		-0.156417274934542		-0.1253908641378398	0.930241211045402	-0.2265166373970242		0.1974481280441047		
CCDC30							0.388464277704494	1.8441204360106769								
PYCARD_1		-0.0289459198147792	0.6506692431448505	-0.1231142416743047	0.831683170840159	-0.1058795136076309	0.7752529126266533	-0.0862883759820256		-0.3225163477975528	0.6182996988562633	0.1952166999118993		1.0298960005973106	0.9141393933365586	-0.0784616633649939
CARMIL3		0.1845186974892101														
HEPACAM2		0.0393138695997734						0.9108139115761932								-1.19828883975954
IL6R		-1.1406993531087224		-0.2938190326104948	0.7914239572855143	-0.1851492693932286	0.0599841350086118	-0.4150083943705027		-0.4168287087069942		0.2749718363942994				
GPRC5C		0.763770111723522	0.4167934773723514	0.3340679260909365	0.96146137225945	-0.0696907877290939	0.4892747524545679	0.336335512435852	0.9995177788980228	0.4117079316028693	0.8747259942348745	0.0129764644023531	0.9933878205304212	0.0727394170009212		
ZNF823		-1.0017764981803587						0.7008383827586062		-0.2534201600913492	0.933044457236319	-0.073783844757461				
TRAK1_1		-0.3109863625363278														
MPC1		-0.1529797126140124	0.7159654626243801	-0.3495041645949079	0.7772789007025932	0.2651394193392793	0.1675815131859252	-0.0768823177797521	0.9995177788980228	0.1783939020674472					0.8066716267504651	0.3894384788481915
SPAST_1		-0.1593766850041671						-0.2178376961294628				-0.0848260242290868				
ZC3H12B		-0.5029719035317424														
C1QTNF1		1.2400016514420145														
CLUL1		-0.0176998778597265								-0.4476315085889979						
CHST4		0.4320389990600475		-0.5237950307146892				-0.7808933592805429			0.8587054254929878	0.5848629135449048		1.4244745889330304		-0.0887928323693785
SOCS4		-0.2583853283359314														
COBLL1				0.2167719540916994	0.7684336675328587	-0.087735943332933	0.8720523352335403	-0.0300705600178643		0.5202664525218026		-0.0779636061665884	0.9933878205304212	-0.0474223110568559	0.421259295591349	0.1648444596388216
FAM111B			0.5269957446688771	0.2972182453796304	0.4077754616442394	0.3304427899490534	0.0093326353656726	0.3419531980419101	0.9995177788980228	-0.0328212143790436	0.8123964638768231	0.283819844940723	0.9933878205304212	-1.2780798227019456		0.425978925575798
CCDC15		-0.1726682092927411				0.2428035271116231				2.0763260382858544		0.1076263590650725				
SOX18		0.4551353163063378					0.9478484457487072	-0.0800665451751845				-0.7395185462678668				
MYO1B_1		0.2684266352661781	0.7100178020776985	-0.1815671347596783	0.9463687723104736	-0.0116058287690634	0.7690653537761195	0.0807805753385793				0.070727296938351				
PLAUR_1				-0.3819417886667207	0.9908392953169084	0.0766163761278928	0.8773884044327342	-0.0273272202352696		-0.1060065309871003	0.0475999404860741	0.7930929875853323				
RGS12_1		0.9667929651869702														
TMEM221																
C15orf61		-0.3213998950999714						0.5330147512767063								
SEMA4F		-0.0919966056270347														
TRIM9_1		-0.114801994482363														
TC2N		-0.1748381578810018	0.7123849591648748	-0.1833520686903682	0.3715710307000571	0.629276468014945	0.4367705578533653	-0.0505033491287907	0.9995177788980228	0.3428711256617944	0.1804985062006802	0.4015661018779788	0.9982612320008898	0.263625996351049		0.1748075913302678
FAM83G			0.9483679503937918	0.0775936745603402	0.8340696923846347	-0.1468542699552184	0.5441839100375396	0.2353953727385196	0.9995177788980228	-0.1509887585182632	0.9863419122305578	-0.1162927598153604				-0.4609343576902773
CCDC18		-0.3460029480876194	0.3475456565240348	-0.7812135645064728		0.2392392274737744	0.603286486301512	-0.2000352242882161		-0.9241147024874792	0.3034119703791073	0.3834079729925168				
SERPINB4			0.4559549071482346	-0.5655760631088693	0.9817629991465152	0.1603805058671135	0.2965079465646809	-0.5100728680757864		0.4093448933578703	0.910650881247326	-0.206694765424892		-0.2452932404823453		
ZFP30		0.1829319539638856						1.1853587024207437								
TEKT3		0.2339830664300164			0.8666607292675919	-0.1476585366180032	0.6164427305803568	-0.1062917060493138				-0.1624430826918788				
ZNF648		0.1249193708736555									0.1927505541821933	1.084108582185145				
C1orf162						-0.2017273487307473		-0.3474333132402405								
DOK4		0.1779527910182485			0.9460315649147848	0.2017651093725465		-0.0793877031380265								
DIPK1C		0.0728916634032899														
ATF3		0.086450396176696		0.1407877522028968	0.6148941376710066	-0.1107330997724211	0.7738909246161825	-0.0299153765855919		0.5011056588222456	0.981433394724686	0.0406117657284852				
CARD14			0.9508186466194336	-0.0897083615215255	0.8979086521220232	0.2294252967600156	0.950185861898828	0.1173870176864539	0.9995177788980228	0.2202166874037248				0.2685041252126723		
CEP83		0.5142624249064927	0.3556617222304198	-0.4631768880769265	0.8993971500864802	-0.0593514632882534	0.9747287541937132	0.0476664328961931			0.0708478546932764	0.368628909849928	0.9933878205304212	-0.1020532427989664		
RET		-0.0002908201806013				0.1593728947215353				0.0463563239570135						
TCF7L2		0.2790768420132838		-0.5449646838296314	0.8180249190742316	-0.0087371517878054	0.740033774859886	-0.1635239065153477		-0.0570488191549198		0.4057466714197799				-0.2393027076557352
ADAMTS12		0.085412523750481	0.568198257056681	-0.3027428168163428	0.9674273181645184	0.0370450415777483	0.8646819138592287	0.0117089898864595	0.9995177788980228	-0.0342720602580491		-0.6738979454261234	0.9982612320008898	-0.1489988558426098		-0.5039501361026026
MAFK		0.7159245959604963		0.7571190570679693	0.7747920425380952	-0.0126684199738829	0.7643469681516678	0.0018714360664109		0.093974490212414		-0.73880172887388				
DCAF4		-0.0083606025748323								0.1366183817378221						
TAF1C		-0.7150545319489527	0.8161611885720816	-0.2937261907058648	0.892882574061431	-0.0814846525690136	0.6957985520032608	-0.0062657513887227		0.008104854617617	0.201292120865405	-0.2059927216571182	0.9933878205304212	0.1402520559138427		
ZSCAN31		1.1115442654160272			0.3842308163902473	0.2896087594629222	0.4856119632394681	0.2740852358588466	0.9995177788980228	0.2143985769595415	0.4413472791582746	0.1618904392355578		0.2048496808218001		
MAP4K3_1		-0.1714806391414569			0.3890656242119645	0.1390236438471959	0.2020352620722915	0.0907448156957873				0.6108382676496813				
PDE4D		1.367260522279988				0.0877396497267453	0.4604322242558173	-0.1712154533311487			0.7004453332002022	-0.042238366194196		-0.2461781329729255	0.3508284877153227	-0.2225811592903888
CA7		-0.4808538442769396														
RELN		0.1196405728357801		-0.6853037087316771	0.7194538532330973	-0.1720367451139175	0.2524042664307646	-0.4188555689278139				-0.1570720499969162				
CBFA2T2		-0.3179035977842996	0.982992742055944	0.1642362746476866	0.8351504759124863	0.1054649499902602	0.2653777713360846	0.1347554985443206	0.9995177788980228	-0.0132154965846051	0.4110348633710757	-0.0312943390566875	0.9933878205304212	-0.3740959073314389		-0.3868515836461208
RPL36AL		0.1549905432515501	0.8059892240824604	-0.0078392096695507	0.485442916921068	-0.2070555984883899	0.2198548761212881	-0.2288543339678064	0.9995177788980228	-0.3145807531250186	0.8619683083569691	0.1078438742250504	0.9933878205304212	0.179336120251369	0.8678529347521599	0.11782600838713
ETFB_1		0.745230133644025														
APBB3																
STYX		0.020354505588326	0.5131586545049447	-0.2484083164232018	0.5671604205776978	-0.2416765720243407	0.5442115834312693	-0.0733586997476383		0.1798283981948003	0.2072532137616164	-0.3033217977903391	0.9933878205304212	-0.1177318267308518		
PCDHB11		-0.1188589952335945					0.7162631822243031	0.3826260985184513			0.8170783824898911	-0.1155300176484175	0.9943872414453016	0.3087506325075964		
CRYBA4		-2.225959308973012										-0.4104173904482708				
