Proteomics,Brca_P_Value,Brca_Median
MAP7D3,0.9341103375805759,-0.1618
RUVBL2,0.9341103375805759,-0.12125000000000002
MAPKAPK2,0.9341159348281023,-0.1702
SCD5,0.9342186031357952,0.3895000000000002
TP53RK,0.9342186031357952,-0.16544999999999996
GDAP1,0.9342186031357952,0.02429999999999999
OGFRL1,0.9344135212974862,-0.15109999999999996
ZNF618,0.9344135212974862,-0.0434
CRISPLD2,0.9346425000307089,0.27495
KRT8,0.9346604859171466,-0.35305
GREM1,0.9346604859171466,0.10619999999999985
SYT7,0.9346604859171466,0.2739999999999998
ABHD5,0.9346604859171466,0.11939999999999998
ATP8B3,0.9346604859171466,-0.08460000000000001
PDHX,0.9346604859171466,0.37239999999999995
WDR76,0.9346604859171466,-0.2672
RNF40,0.9346604859171466,0.05034999999999999
EIF1B,0.9347093610048939,-0.32135
RASA2,0.9347093610048939,-0.23464999999999997
DLG3,0.9347093610048939,-0.04014999999999999
HLA-DRB4,0.9347093610048939,-0.60355
PRRC2A,0.9351977486498588,-0.012499999999999956
MSRB3,0.9354293994933047,0.18045
CCDC97,0.9356578345135325,-0.09365000000000001
ITGB2,0.9361065368128046,0.4615
AP2M1,0.9362144340503145,-0.22085
CPS1,0.9362174798211386,-0.19955
MAPKAP1,0.9362174798211386,-0.008099999999999996
INO80D,0.9362174798211386,0.07034999999999997
USP18,0.9362174798211386,-0.34319999999999995
NAALADL2,0.9362174798211386,0.3363
VPS39,0.9365252398732742,-0.15284999999999999
TBC1D22B,0.9366089681630053,-0.021350000000000008
S100A6,0.9366089681630053,0.40390000000000004
AP4M1,0.9370378869637671,0.0030999999999999986
CORO1B,0.9372257136458839,0.0864
TSSC4,0.9372257136458839,-0.08324999999999999
DNM2_isoform_1,0.937231511169132,0.0413
PAK1,0.937231511169132,-0.03595000000000004
CCDC90B,0.937231511169132,0.21015
RAD51B,0.937231511169132,0.34219999999999984
PTPN13,0.937231511169132,-0.24015000000000009
LRCH1,0.9373352824605273,0.15525
ACBD3,0.9373443735284289,-0.07444999999999999
NUDT18,0.9373443735284289,-0.05800000000000005
COX15,0.9374249519059563,-0.14650000000000007
MPO,0.9374249519059563,0.3219500000000002
PYCR2,0.9374249519059563,0.07655
USP32,0.9374249519059563,0.06520000000000004
SIRT2,0.9374278772043289,-0.058550000000000046
C4orf3_isoform_1,0.9375024604476112,0.56935
GLUL,0.9377340824857849,0.2256
CDR2L,0.9377790697161851,-0.14089999999999997
PPM1E,0.9377790697161851,0.8864500000000001
LCMT1,0.9379854197299937,-0.18675
PPP3CC,0.9379854197299937,0.16864999999999997
GTF2F1,0.9379854197299937,0.035249999999999976
PSPC1,0.9379854197299937,0.10200000000000001
GRTP1,0.9383657629662248,0.04749999999999999
SASS6,0.9383657629662248,-0.06000000000000005
TMED7-TICAM2,0.9383657629662248,0.1553
UBIAD1,0.9384187549858787,0.1701
EPSTI1,0.9384187549858787,0.08544999999999997
GOLGA1,0.9384187549858787,0.23010000000000008
ICA1,0.9384187549858787,0.31525000000000003
OVCA2,0.9384187549858787,0.0837
TTN,0.9384187549858787,-0.23914999999999997
MOB3A,0.9384187549858787,0.10595000000000004
TAF7,0.9384187549858787,0.03789999999999999
MMADHC,0.9384187549858787,0.109
ARPC4,0.9384187549858787,0.028849999999999987
SERBP1,0.9384424233929378,-0.07830000000000004
MDP1,0.9384424233929378,-0.16095000000000004
ACBD5,0.9384424233929378,0.33204999999999996
SPCS3,0.9384424233929378,0.45250000000000007
CLYBL,0.9384424233929378,-0.32305
MED24,0.9384424233929378,-0.030500000000000027
ATXN2,0.9384424233929378,-0.03689999999999999
SDHAF4,0.9384424233929378,-0.8425
PIK3AP1,0.9384424233929378,-0.23319999999999996
RGP1,0.9384424233929378,0.21589999999999998
STRADA,0.9384424233929378,-0.08299999999999999
SDF4,0.9384424233929378,0.05640000000000006
SYNJ1,0.9384424233929378,-0.08405000000000001
COMMD5,0.9389169361549666,-0.06879999999999997
PPP1R12C,0.9389169361549666,-0.014399999999999968
NES,0.9389169361549666,0.07055
PLS1,0.9389169361549666,0.0858
RNF41,0.9389610436456958,0.045200000000000004
DAP,0.9389610436456958,-0.12574999999999997
SMG6,0.9389610436456958,-0.1761
RPL9,0.9389610436456958,0.14884999999999998
WDR13,0.9389610436456958,-0.035150000000000015
SH3KBP1,0.9389610436456958,-0.25865
FRS2,0.9389610436456958,-0.22845
NAT14,0.9389610436456958,-0.15335
TRIM72,0.9389610436456958,-0.78745
TSPAN31,0.9389610436456958,0.11385
WDR7,0.9389610436456958,-0.07205
MTERF4,0.9389610436456958,-0.022300000000000014
GAP43,0.9389610436456958,-0.2577
TMEM238,0.9389610436456958,-0.2417999999999999
RBM45,0.9389610436456958,0.05469999999999997
FAM89A,0.9389610436456958,0.15935
AKAP9_isoform_1,0.9391062649021175,-0.16540000000000002
SEL1L2,0.9391062649021175,-0.0818000000000001
MLXIP,0.9393459844434093,0.19845
C2orf69,0.9393582764963482,0.29565
RAB4A,0.9396681237475591,0.10749999999999998
PACS1,0.9396681237475591,-0.10215000000000002
NDOR1,0.9396681237475591,-0.06134999999999999
PKP3,0.9396681237475591,-0.15065
F8A1,0.9396681237475591,-0.1296
METTL7A,0.9396681237475591,-0.12025000000000008
ANXA8L1,0.939901051505601,-0.36214999999999975
CLP1,0.9399507353761822,-0.1472
OSBPL7,0.9405348047757388,-0.32675
AFF1,0.9412368356697423,0.2736
FAM65B,0.9412368356697423,0.14325000000000002
NAPB,0.9412857571160889,0.3660000000000001
TOR1B,0.941350119502393,-0.17635
OCRL,0.941389221814412,0.18130000000000002
NUBP1,0.9414940110215356,-0.06259999999999996
LTF,0.9414940110215356,-0.3415499999999998
ANO6,0.9414940110215356,0.08445000000000003
NAP1L1,0.9415927338196224,0.025250000000000022
PPP1R2,0.9415927338196224,0.0735
TBCB,0.9416325505254798,-0.09294999999999998
SERPINB5,0.9416325505254798,0.8232999999999999
MTOR,0.9416325505254798,0.13505
TNRC18,0.9416325505254798,0.21535
ERAP1,0.9416325505254798,-0.04244999999999999
TPPP3,0.9416325505254798,-0.43395000000000006
PABPN1L,0.9416325505254798,-0.04594999999999999
C8orf44-SGK3,0.9417449939383669,-0.1494000000000001
ATP13A3,0.9417449939383669,0.07869999999999999
NAA38,0.9417449939383669,-0.14850000000000002
GNAS_isoform_1,0.9417449939383669,0.11680000000000001
GAB1,0.9417449939383669,-0.23985
ADAMTS7,0.9417449939383669,0.2869
PCMTD2,0.9418147405583721,0.23970000000000005
TNK1,0.9418147405583721,0.10710000000000001
HTT,0.9418147405583721,0.12299999999999998
POFUT2,0.9418147405583721,0.3395999999999999
FABP7,0.9418147405583721,0.351
BPIFB2,0.9418147405583721,-0.030100000000000016
OASL,0.9422498204897679,-0.03340000000000032
IMMT_isoform_1,0.942292484479887,-0.2021
NFATC2IP,0.942292484479887,-0.14794999999999997
OS9,0.942292484479887,0.293
CDH2,0.942292484479887,0.3587500000000001
LDHB,0.942292484479887,-0.37775000000000003
DNAH1,0.942292484479887,0.3918
MAOA,0.942292484479887,0.8402
IFIT1B,0.942292484479887,-0.18069999999999997
SMARCB1,0.942292484479887,-0.04669999999999999
ELOF1,0.942292484479887,0.0076000000000000095
SLC25A4,0.942292484479887,0.30525
LMNA,0.942613953391963,-0.15025
MTHFD1,0.942613953391963,-0.028850000000000015
TMEM173,0.942613953391963,0.32230000000000003
TYROBP,0.942613953391963,0.11714999999999998
TIMM50,0.942613953391963,0.11155000000000001
CCDC8,0.942613953391963,-0.10294999999999999
RAD50,0.942613953391963,-0.018349999999999977
BAG4,0.942613953391963,-0.12375000000000003
RER1,0.942613953391963,0.45515000000000005
NDUFAF7,0.942613953391963,0.26395
ATRIP,0.9426586909330749,0.1915
LARS2,0.9426586909330749,0.07965
RRP12,0.9427009910214528,-0.005750000000000033
GOLGA7,0.9427009910214528,0.042950000000000044
KIF11,0.9428010715602029,-0.2056500000000001
THUMPD3,0.9428010715602029,0.1484
SDCCAG3,0.9429659891785358,-0.04175000000000001
HMGB3,0.9429659891785358,0.20555000000000012
SMAD4,0.9429659891785358,-0.19075000000000003
PABPC1L,0.9429659891785358,-0.25535
UBE2V2,0.9429659891785358,-0.20475000000000002
HSPA6,0.9429659891785358,-0.3251
SRP19,0.9429659891785358,-0.01730000000000001
SEC62,0.9429659891785358,0.49254999999999993
ZBP1,0.9429659891785358,-0.3539
MRPL38,0.9429659891785358,0.21875
RBM14-RBM4,0.9429659891785358,0.08655000000000002
C2CD2L,0.9429659891785358,0.09940000000000004
TACC2,0.9429659891785358,0.14785000000000004
CNBP_isoform_1,0.9429659891785358,-0.4730000000000001
SPTLC3,0.9429976405614588,0.011249999999999982
WWP1,0.9429976405614588,-0.383
COPB2,0.9429976405614588,0.017850000000000033
SCRN1,0.9433431581061612,0.31579999999999997
GZMB,0.9433431581061612,-0.1573
VTI1A,0.9433431581061612,-0.17925
ZNF3,0.9433431581061612,-0.39879999999999993
LGALSL,0.9433431581061612,0.18885000000000005
PDZD11,0.9433852045220618,-0.010199999999999931
SLC12A7,0.9433852045220618,0.24619999999999975
CHMP4B,0.9433852045220618,-0.04415000000000002
POTEJ,0.9433852045220618,-0.35245000000000004
KIF1C,0.9433852045220618,0.04115000000000002
BACH1,0.9433852045220618,0.35815
CDCA2,0.9433852045220618,0.4654499999999999
KCNH1,0.9433852045220618,1.2194999999999998
KIAA0196,0.9433852045220618,-0.2021
MIS12,0.9433852045220618,0.08185
ACOX1_isoform_1,0.9433852045220618,-0.11454999999999999
IGFLR1,0.9433852045220618,0.08734999999999982
HIC1,0.9433852045220618,0.28715000000000007
PEPD,0.9435524174495097,0.008950000000000014
NIT2,0.9435524174495097,0.016799999999999926
C12orf10,0.943567416608511,-0.0032999999999999696
IKBKAP,0.9437207803877997,-0.060300000000000006
ZNF638,0.9437207803877997,-0.0029000000000000033
PRKAR1A,0.9437825467317781,-0.05845000000000001
RPL24,0.9437825467317781,0.32389999999999997
CLEC3A,0.9437825467317781,-0.0362000000000009
COL6A5,0.9439528084202945,-0.07289999999999999
FIBIN,0.9439528084202945,0.5259
FAM20B,0.9439528084202945,-0.2127000000000001
SERPINF1,0.9440136834692118,-0.021299999999999875
USP33,0.9440136834692118,0.35960000000000003
MBD2,0.9440136834692118,0.045450000000000004
KDM4A,0.9440136834692118,0.05724999999999997
TMEM206,0.9440136834692118,0.22875
SLC35F6,0.9440136834692118,0.50445
WDFY4,0.9440445790331712,0.19415
PTRHD1,0.9440445790331712,0.3489999999999999
KIF3C,0.9440445790331712,-0.18635000000000002
PFKFB3,0.9440445790331712,0.33145
DNAJB1,0.9440445790331712,0.21889999999999998
SAFB2,0.9440445790331712,-0.10905
PPP4R3A,0.9440445790331712,0.10559999999999997
ACSL4,0.9440445790331712,-0.18715
UBXN2B,0.9440445790331712,-0.20900000000000002
EYA3,0.9440445790331712,-0.23515000000000003
FBXW9,0.9440445790331712,-0.1669
ITGAE,0.9440445790331712,0.05105000000000004
ATAD5,0.9440445790331712,-0.3276
HAVCR2,0.9440445790331712,-0.2536
HDAC9,0.9440445790331712,-0.23259999999999997
AGA,0.9440445790331712,-0.33215000000000006
ISCA2,0.9440445790331712,-0.3965
ARHGEF10L,0.9440445790331712,0.0514
EDEM3,0.9440445790331712,0.2227
PLEK,0.9440445790331712,-0.21765
HLA-DRA,0.9441190063700352,-0.6809
CEP89,0.9441255312708857,0.1235
CASP3,0.9443609614679663,0.28755
DHX58,0.9447840754723569,0.11665000000000003
VASN,0.9447840754723569,0.2905
CEP83,0.9447967331901952,-0.086
EPM2A,0.9448550554073788,-0.15504999999999997
RNF141,0.9448550554073788,-0.12155000000000005
CCP110,0.945031546466826,0.03634999999999999
VMAC,0.9450369793497831,-0.2984
LIME1,0.9450369793497831,0.64865
DNAJC1,0.9450975034780472,0.7308999999999999
MGAT5,0.9450975034780472,0.2234
CS,0.9450975034780472,0.007500000000000007
MAPKAPK3,0.9450975034780472,0.10710000000000001
SAR1A,0.9450975034780472,-0.007849999999999996
VHL,0.9450975034780472,-0.08170000000000005
RALGAPB,0.9450975034780472,0.0771
CD48,0.9450975034780472,-0.18654999999999977
BCL2L1,0.9450975034780472,-0.010599999999999998
SH3YL1,0.9450975034780472,-0.06674999999999999
ADCK1,0.9450975034780472,0.37634999999999996
C18orf25,0.9450975034780472,0.0401
FAM126B,0.9450975034780472,-0.06615
MTMR12,0.9450975034780472,-0.1669
SLC30A1,0.9450975034780472,0.40674999999999994
PIAS2,0.9450975034780472,0.2526
MED12L,0.9450975034780472,-0.25930000000000003
STX18,0.9450975034780472,0.4730999999999999
IGLL1,0.9450975034780472,0.0006000000000000449
ADAP1,0.9450975034780472,-0.07205
MTUS1,0.9450975034780472,0.031700000000000006
FUCA2,0.9450975034780472,0.008850000000000025
INPP1,0.9450975034780472,0.21355000000000002
LZIC,0.9450975034780472,-0.1366
ACOT8,0.9450975034780472,-0.048000000000000015
SEC16A,0.9450975034780472,-0.0026500000000000135
EMILIN1,0.9450975034780472,0.18824999999999997
PSMF1_isoform_1,0.9450975034780472,0.043200000000000016
EXOC3L2,0.9450975034780472,0.11625000000000008
ZNF197,0.9450975034780472,-0.12535
CPEB2,0.9450975034780472,-0.24139999999999998
GBP3,0.9450975034780472,0.031799999999999995
VPS33A,0.9453981740490962,-0.14365000000000006
WIPI1,0.9457479203709506,-0.0993
NBEAL1,0.9463283237690922,0.00655
VSIG4,0.9465449344004936,0.2138
PSD2,0.9465449344004936,1.2724500000000003
C19orf66,0.9465449344004936,0.19595
COQ7,0.9469203063574689,0.18384999999999999
TSKU,0.947593786745284,0.01874999999999999
COX17,0.947593786745284,-0.29075000000000006
DARS2,0.947593786745284,0.33735
REEP6,0.947593786745284,0.8943500000000002
MAP2K5,0.947593786745284,-0.191
EHF,0.947593786745284,0.469
PET117,0.947593786745284,0.021699999999999997
BRD7,0.947593786745284,0.14544999999999997
PARN,0.947593786745284,-0.06370000000000002
GAA,0.947593786745284,-0.29500000000000004
PLEC_isoform_3,0.947593786745284,0.13254999999999997
PALD1,0.947593786745284,0.11480000000000001
PBK,0.947593786745284,0.1322000000000001
GNAI3,0.947593786745284,-0.11730000000000002
FAM21C,0.9476651672867478,-0.13344999999999996
PRMT1,0.9476651672867478,0.10355
PRPF4B,0.9476651672867478,-0.11135
TC2N,0.9476651672867478,0.03990000000000005
HAUS3,0.9476651672867478,-0.06634999999999999
RBM22,0.9476651672867478,-0.16444999999999999
FAM92B,0.9476651672867478,0.1305
KIAA1324L,0.9476651672867478,-0.22270000000000012
TMEM106B,0.9476651672867478,-0.03289999999999993
ALKBH3,0.9476651672867478,0.014950000000000019
MYO19,0.9476651672867478,0.21714999999999998
FRMD8,0.9476880976555028,0.07800000000000001
NOP56,0.9477612711383266,-0.23324999999999996
GNB1L,0.9477612711383266,-0.051549999999999985
MAP2K1,0.9477612711383266,-0.030450000000000033
NSMCE4A,0.9477612711383266,-0.21905
ABHD6,0.9477612711383266,0.12390000000000001
HIST1H1B,0.9477612711383266,0.19535
MMP2,0.9477612711383266,0.6802000000000001
SNRPD3,0.9477612711383266,0.18780000000000002
UFM1,0.9478841643471551,-0.12269999999999999
DIP2C,0.9478841643471551,0.1952500000000001
AKR1A1,0.9478841643471551,0.04400000000000001
FAM160A1,0.9478841643471551,-0.1361
KLHDC8B,0.9478841643471551,-0.032950000000000035
SS18,0.9482435738614671,0.07794999999999999
CELF1,0.9482435738614671,-0.0204
RAD51AP2,0.9482435738614671,0.051349999999999896
RAC2,0.9482435738614671,-0.08220000000000005
FAM83D,0.9482435738614671,-0.19910000000000005
KANSL2,0.9482435738614671,-0.06164999999999998
FEZ2,0.9482435738614671,0.002850000000000019
RAB5B,0.9482435738614671,0.18259999999999998
SAV1,0.948394478537002,0.18345
MANSC1,0.9484610082884242,0.18364999999999998
SMARCA2,0.9484610082884242,-0.10635
IGBP1,0.9484610082884242,-0.028799999999999992
SLCO2A1,0.9484610082884242,-0.6710999999999999
RELB,0.9484610082884242,-0.43704999999999994
APAF1,0.9484610082884242,0.014450000000000018
ACP1_isoform_1,0.9484610082884242,0.21105000000000002
EPS8L2,0.9484610082884242,-0.34714999999999996
RBM26,0.9484610082884242,-0.1431
NUP188,0.9484610082884242,0.0703
NLE1,0.9484610082884242,0.06084999999999999
GSPT2,0.9491225164633147,0.12905000000000003
GNG10,0.9491225164633147,0.34025
WEE1,0.9491225164633147,0.2406
PARD6B,0.9491225164633147,-0.0754
CLN5,0.9491225164633147,-0.31174999999999997
TUBB_isoform_1,0.9491225164633147,-0.028099999999999993
TDRD3,0.9491225164633147,-0.06169999999999998
VPS36,0.9491225164633147,0.14809999999999995
RAB28,0.949561442124294,-0.18415000000000004
SH2D3C,0.9495989511268599,0.17585
TUBB8,0.9495989511268599,-0.12174999999999991
PRKAR2A,0.9498881920280706,0.03399999999999992
S100PBP,0.9498881920280706,0.14725
CCAR2,0.9499533697456649,-0.014399999999999996
ACAP3,0.9500197427472591,0.0754
XRN2,0.9502319957676119,0.1431
TRIM4,0.9502319957676119,4.999999999999449e-05
ALYREF,0.9502319957676119,-0.37335
FAS,0.9502319957676119,0.1759500000000001
ATP5A1,0.9502319957676119,-0.016199999999999992
JUND,0.9502319957676119,-0.16724999999999998
SARS2,0.9503517950212717,0.24089999999999998
ZFYVE19,0.9503517950212717,0.06705
SPTBN5,0.9503517950212717,0.018000000000000016
GEMIN8,0.9503517950212717,0.16060000000000002
CD99,0.9503840041314513,-0.2485
CTGF,0.9503840041314513,0.12895
JAG1,0.9503840041314513,0.36760000000000004
ITPKC,0.9503840041314513,-0.0033999999999999985
CCPG1,0.9503840041314513,0.18900000000000006
ZNHIT1,0.9503840041314513,-0.08025000000000002
SNX27,0.9504400406993276,-0.0057
TPPP,0.9504400406993276,-0.7462
METTL17,0.9504400406993276,-0.016449999999999992
SYF2,0.9504400406993276,-0.03405
DCAF10,0.9508632018209984,-0.07640000000000002
PTPN9,0.9509906951811816,-0.12884999999999996
H3F3A,0.9509906951811816,-0.0068000000000000005
SFXN5,0.9509963606435777,-0.5585500000000001
STXBP2,0.9511308481559724,-0.025300000000000003
PLEKHH3,0.9511308481559724,0.08294999999999997
CRK,0.9517380206584187,-0.1124
SKIV2L2,0.9517380206584187,-0.30055
NATD1,0.9517380206584187,0.05170000000000001
SNX2,0.9519030675206673,0.14380000000000004
WISP2,0.9519030675206673,0.29900000000000004
GCA,0.9519030675206673,0.1884
VCAM1,0.9519030675206673,-0.12649999999999995
RP11-274B21.1,0.9519030675206673,0.05130000000000001
CACNG6,0.9519030675206673,-0.33909999999999996
TMEM222,0.9519030675206673,-0.033400000000000096
ATP5E,0.9519030675206673,-0.10660000000000003
FAM120B,0.9519030675206673,0.09775
GSTM4,0.9519030675206673,0.09895000000000001
ACTR5,0.9519030675206673,-0.03584999999999999
NDUFS6,0.9519030675206673,0.40469999999999995
E2F4,0.9521220063151236,0.060199999999999976
ADAMTS4,0.9523178991052483,0.15515
DPY30,0.9523178991052483,-0.03975000000000001
IKBKG,0.9523710944426629,0.11425000000000002
ACAD8,0.9525899588969055,-0.13305
RAVER1,0.9525899588969055,-0.03535
NIPSNAP3A,0.9525899588969055,-0.0411999999999999
TFAP2A,0.9525899588969055,0.14939999999999998
SDF2,0.9526246290649852,0.12545
ZFHX2,0.9528076607754096,0.7584
ETAA1,0.952922407352976,0.040600000000000004
PRDM2,0.952922407352976,0.1121
CHD6,0.952922407352976,-0.21769999999999998
ALKBH8,0.9530862789359293,0.06355000000000001
CTTNBP2,0.9530862789359293,-0.21989999999999998
C2orf72,0.9531281981728557,-0.19845000000000002
CYTH4,0.9531281981728557,-0.07780000000000001
NPC2,0.9531281981728557,-0.401
TCOF1,0.9531281981728557,-0.09245
TMX4,0.9531281981728557,-0.08864999999999995
SNAP29,0.9531281981728557,-0.24895
TERT,0.9531281981728557,-0.08065
ZNF224,0.9531281981728557,-0.12265000000000004
ENGASE,0.9531281981728557,0.01755000000000001
GATM,0.9531281981728557,-0.26514999999999994
GJA1,0.9531281981728557,-0.0020499999999999963
NECTIN1,0.9531281981728557,-0.1835
OTUB1,0.9531281981728557,0.0316
LYPLAL1,0.9531281981728557,-0.19185000000000002
PIK3C2A,0.9531281981728557,-0.011749999999999997
PAN2,0.9531281981728557,0.011749999999999997
ZFP37,0.9531281981728557,-0.36765000000000003
BAHCC1,0.9531281981728557,-0.04519999999999999
PLEKHA8,0.9531281981728557,0.07394999999999996
SLC1A4,0.9531281981728557,0.1010000000000002
CCDC51,0.9531281981728557,-0.22555
JMY,0.9531281981728557,0.03995000000000001
ATP13A2,0.9531281981728557,0.58125
MRE11A,0.9531281981728557,-0.08385000000000004
FNBP4,0.9531281981728557,0.035300000000000026
CARNMT1,0.9537685283809563,-0.0232
ADCY6,0.9537685283809563,0.3205
GPC4,0.9537685283809563,-0.6329500000000001
PHKA2,0.9537685283809563,0.016349999999999996
SMPDL3A,0.9537685283809563,-0.26565000000000005
TMEM63C,0.9539510038408047,-0.47030000000000016
MARC1,0.9539510038408047,-0.012199999999999999
INTS2,0.9539510038408047,-0.019849999999999993
ZNF806,0.9539510038408047,0.21115
MSRB1,0.9539510038408047,-0.6652500000000001
B4GALT1,0.9539510038408047,0.06585000000000002
NSRP1,0.9539510038408047,-0.04195
DCLK1,0.9539510038408047,-0.0012499999999999734
YWHAZ,0.9539510038408047,0.054349999999999996
BAK1,0.9539510038408047,-0.07114999999999999
CASP1,0.9539510038408047,0.21125
NOC4L,0.9539510038408047,0.07404999999999998
BSN,0.9542419310250511,-1.21215
STAM2,0.9542419310250511,-0.14694999999999997
LNX1,0.9542419310250511,-0.3591
COL9A1,0.9542419310250511,0.29735
SUPT6H,0.9542419310250511,-0.04635
STX3,0.9542892002609885,0.25095
KLHL26,0.9543076797223617,0.025999999999999968
RTF1,0.9543076797223617,0.035199999999999995
SH3D19,0.9543076797223617,0.3632500000000001
MAP3K4,0.9543076797223617,0.06625
PDLIM7,0.9543076797223617,0.016149999999999942
PLEKHG4,0.9543076797223617,-0.4442
EPB41L1_isoform_1,0.9543076797223617,-0.23920000000000008
UFSP1,0.9543076797223617,-0.049
EPS8,0.9543076797223617,0.02510000000000001
IFRD1,0.9543076797223617,0.2509
MROH1,0.9544090345165801,0.255
IRX5,0.9549672755344384,0.17845
ASB6,0.9551176410238793,0.002349999999999998
CYLD,0.9551176410238793,0.0126
SNX24,0.9554701352155854,-0.46554999999999996
CTPS2,0.9554701352155854,-0.07189999999999999
AP3B2,0.9555354921228368,1.4147
UBE2G2,0.9555354921228368,0.08645
ACADVL,0.955622458297108,-0.06480000000000002
KPNB1,0.9556609740640235,-0.01675
TRAPPC12,0.9556609740640235,0.12419999999999998
HNRNPUL2,0.9556785352708628,-0.03495000000000001
ATR,0.9557211018265076,-0.011900000000000022
SASH3,0.9557211018265076,-0.16765
VDR,0.9557211018265076,-0.4228
ZMAT5,0.9557211018265076,0.1529
ZFAND1,0.9557211018265076,-0.0189
UBXN10,0.9557211018265076,0.04260000000000003
AP1S2,0.9557211018265076,-0.030549999999999994
MED16,0.9557211018265076,0.10655
TBC1D31,0.9557592081068568,0.30510000000000004
PRPF40A,0.9562077991527838,0.04965
AHCTF1,0.9562077991527838,0.005649999999999995
ACIN1,0.9564947186178334,-0.054300000000000015
PDZRN3,0.9564947186178334,-0.30624999999999997
GTPBP2,0.9564947186178334,0.030549999999999994
PTAR1,0.9564947186178334,-0.15755
THY1,0.9564947186178334,-0.26749999999999996
AKR1C3,0.9564947186178334,-0.060850000000000015
ZC3H3,0.9564947186178334,0.1038
PRKAB2,0.9564947186178334,-0.37949999999999995
KCTD1,0.9564947186178334,-0.3356
SSB,0.9564947186178334,-0.04634999999999999
GATAD2B,0.9569955743536542,-0.06985000000000002
RTN2,0.9569955743536542,0.04375
TSR1,0.9569955743536542,0.21025000000000005
PFKL,0.9569955743536542,0.038449999999999984
TBC1D9B,0.9569955743536542,-0.02429999999999999
ARID1A,0.9569955743536542,0.10700000000000001
SNX15,0.9569955743536542,-0.05564999999999998
POLR2F,0.9570567815766123,0.01715
NQO2,0.9571073647604557,-0.29145000000000004
SAP30BP,0.9571073647604557,-0.0035500000000000115
CYR61,0.9571073647604557,-0.11895
KIAA1671,0.9571073647604557,-0.13315
LZTR1,0.9571073647604557,-0.2017
CORO7,0.9571073647604557,-0.32885
CDC37L1,0.9571073647604557,-0.0126
TMEM263,0.9571073647604557,-0.23290000000000005
ABI1,0.9571187956303798,-0.23914999999999997
PPP2R1B,0.9573009628004197,0.2011
DNA2,0.95763884005375,-0.30269999999999997
NDUFA7,0.95763884005375,0.1395
SHANK2,0.9577086530155845,-0.07865000000000005
KIF22,0.9577099698816578,0.18375000000000008
FAT4,0.9577099698816578,-0.8821500000000001
ANAPC11,0.9577099698816578,0.09489999999999998
ANKRD13A,0.9577099698816578,0.09590000000000001
GGA2,0.9577099698816578,-0.2479
SNRK,0.9577099698816578,-0.0713
MUC16,0.9577099698816578,-0.46205000000000007
ANKMY2,0.9577099698816578,-0.06295
NARS2,0.9577099698816578,-0.1079
C2CD3,0.9577099698816578,0.2782
CNKSR1,0.9577099698816578,-0.18645
TMF1,0.9577099698816578,-0.0072499999999999926
GTPBP3,0.9577099698816578,0.08715
CCDC6,0.9577099698816578,-0.2619
ZNF597,0.9577099698816578,0.48000000000000004
MNDA,0.9577099698816578,-0.014550000000000007
TPM1,0.9577099698816578,0.06390000000000001
TRAFD1,0.9577099698816578,0.33285000000000003
DBNL,0.9577099698816578,-0.11850000000000005
LENG8,0.9577099698816578,0.15350000000000003
MTMR7,0.9577099698816578,-0.0787
CHSY1,0.9577099698816578,0.39369999999999994
LRCH4,0.9577099698816578,0.011000000000000003
SLC1A5,0.9577099698816578,0.06299999999999994
PREPL,0.9577099698816578,-0.13690000000000002
CXCL9,0.9577099698816578,-0.04360000000000008
MORF4L1,0.9577099698816578,-0.1748
ACTL6A,0.9577099698816578,0.033449999999999994
KIAA1211,0.9577099698816578,-0.32615
HPS5,0.9577099698816578,-0.06440000000000001
BOLA2,0.9577099698816578,-0.10655
CCDC92,0.9577099698816578,0.012450000000000072
USP15,0.9577099698816578,-0.17290000000000003
PTPN7,0.9577099698816578,-0.35929999999999995
FSTL3,0.9577099698816578,0.93835
DNAJA3,0.9577099698816578,-0.027749999999999983
RSRC2,0.9577099698816578,-0.17695
APC2,0.9577099698816578,0.5979
NAT6,0.9577099698816578,0.04214999999999999
AK2,0.9577099698816578,0.29655
CPXM1,0.9577099698816578,0.3254999999999999
ACP5,0.9577099698816578,-0.1391
KIF4B,0.9577099698816578,0.2891
RB1,0.9577099698816578,-0.09809999999999999
TEX2,0.9577099698816578,0.2325
IRS2,0.9577099698816578,-0.005050000000000221
CHCHD7,0.9577099698816578,0.043599999999999986
FGD2,0.9577099698816578,0.27235
SLC9A9,0.9577099698816578,0.05199999999999999
HACE1,0.9577099698816578,-0.03955
TWF1,0.9577099698816578,-0.07479999999999998
H6PD,0.9577099698816578,0.19755
ISOC2,0.9577099698816578,-0.08250000000000002
MYBPC1,0.9577099698816578,-0.239
CNOT6,0.9577099698816578,0.058849999999999986
CKMT1B,0.9577099698816578,0.2815000000000001
TTC14,0.9577099698816578,0.047099999999999996
NDUFA4,0.9577099698816578,0.0411999999999999
NAV1,0.9577099698816578,0.11925000000000008
RPS16,0.9577099698816578,-0.13715
ZBTB11,0.9577692374587462,-0.09425
LCK,0.9579305163163897,0.06399999999999995
UBASH3B,0.9579305163163897,0.03534999999999999
FGGY,0.9579305163163897,0.037099999999999966
LIN54,0.9579305163163897,-0.2034
LARP6,0.9579305163163897,0.33505
NAA40,0.9579305163163897,-0.15325
C22orf29,0.9579462912304378,-0.0017500000000000293
NTM,0.9579462912304378,-0.06515000000000001
