,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc,Correlation_Colon,P_value_Colon
8923,TARS_proteomics,0.038951800283475606,0.8417012559497105,0.08784218836357789,0.6150794314533203,0.04037878525417078,0.8777446630701654,-0.01827078500917342,0.9055858587075395,0.15629174774760154,0.2870168465869738,0.027548855330174815,0.9011076478441863,0.16338000999644536,0.36357587140775155,0.0809917882522268,0.6491864996225654
8924,SDS_proteomics,-0.03895310335645799,0.8417012559497105,-0.02395502099783013,0.9155318419317231,-0.2387742520508119,0.23309137857216441,-0.09826434054482439,0.45852127172285934,-0.00461328057383284,0.9834453338067398,-0.30559907875144143,0.023252330836359556,-0.08268733302364328,0.7078978833880928,0.25000261709099575,0.34148113877678926
8925,NF2_proteomics,-0.03893320053341808,0.8417696083755675,0.10705276905192432,0.5207931182895482,0.07071684348270042,0.771424852088178,-0.0032989570102271507,0.9845161487487155,0.2154918599420398,0.11766783505934811,-0.14172460463936037,0.36398021667497765,0.25204743338899593,0.1101046649860304,-0.09775087579706956,0.6237903470615186
8926,PMP2_proteomics,-0.03890920579502534,0.8418851345671088,,,,,0.007462868464131252,0.9638135831122877,0.1701524173124629,0.26173071700123224,-0.1156106856067526,0.4783840393415676,-0.26063597107167324,0.09275920351206891,,
8927,DOCK7_proteomics,0.03888983713354781,0.841960200468457,-0.005302612935870948,0.9832091556811824,0.28430374204191966,0.12384889240520698,0.31497171150441405,0.005043729403432094,,,0.24832870099139925,0.07266763606244506,0.19516335069533236,0.25321787864178885,-0.053838816609394144,0.7762271638333551
8928,TRA2A_proteomics,-0.03877775470621744,0.8423031056734975,-0.03491149672686274,0.8689250885388141,-0.19872866078971435,0.32121925588817324,0.02895278542331724,0.8473146944792316,0.12478249053702019,0.41826643651006656,0.009168033782179272,0.9696097872172792,-0.16552514785668163,0.3534167860759153,-0.13575281625978977,0.40960224800280726
8929,FXR2_proteomics,-0.03880417854763933,0.8423031056734975,-0.12066284853338126,0.45653928894193085,0.027709393043313685,0.9202827537984449,-0.08671898005316854,0.5189953013976605,-0.22708947538715402,0.09573649435462644,0.0034108365642955205,0.9914692262708371,-0.09590014112494631,0.649530838308737,0.1776468123918305,0.26764069149157144
8930,PAIP1_proteomics,0.03880928004167501,0.8423031056734975,0.15020732821952848,0.32494791829220965,0.30491570507722693,0.09623747045900292,-0.18460765373806892,0.12524646320578248,0.38059980989702613,0.002357782993228677,-0.025164397498939735,0.9104533268698879,0.13551823412657912,0.47557339277455773,-0.25194232834303887,0.08930149278084396
8931,MRPS11_proteomics,0.03878389269372116,0.8423031056734975,-0.24455534941842416,0.07219650382732593,-0.005264135004776224,0.9877399047715464,-0.11895817740742272,0.3557850476361209,-0.05540742270591566,0.7544813493904138,0.007111858623751584,0.9781635936116825,0.026600563087339865,0.922149331609464,0.10623323992222526,0.5485125746016668
8932,MYADM_proteomics,-0.03877512490218532,0.8423031056734975,0.026874022019639413,0.900656966791465,0.18155906218575818,0.3749838268501172,0.08985341155337881,0.519410998284732,-0.054314671381668164,0.7611705343355206,0.0063956165856044606,0.9822416033360475,0.03339549842224665,0.9011582754069419,0.18008180993966386,0.24538688577108936
8933,LGI2_proteomics,-0.04300077213344383,0.8423031056734975,,,,,,,,,,,,,,
8934,NAGLU_proteomics,-0.038819062204738776,0.8423031056734975,-0.33817622092685656,0.007698240263994244,-0.06900652631255277,0.7779527685319512,0.0031252427887520987,0.9852622929188879,0.1331801150200385,0.3805586945907414,-0.13357101759627332,0.4002929828695723,-0.20767540060109263,0.21127080500239526,0.12987244046796648,0.43450428669044494
8935,MRI1_proteomics,-0.03876077586359425,0.8423198594572266,0.18250452434042286,0.2117244187774786,0.08656170867350217,0.7171740607498108,0.011427818448849256,0.9427399909752036,0.038023730939613934,0.8400993529291456,-0.11906176972176837,0.463294560594675,-0.24633857696862227,0.12124251387954962,0.15757696145959382,0.32040048973349555
8936,ABHD17A_proteomics,0.03875164010210895,0.8423198594572266,0.05171090303381723,0.8301149739374392,-0.08511812300048871,0.741872229835264,-0.13364460919263604,0.33232075588123716,0.0563757930201586,0.7567922344745244,-0.17670767794044268,0.3946088192636177,-0.10577365329049898,0.6328286423959867,,
8937,RFXANK_proteomics,0.03873317941223959,0.8423739491383667,-0.09920152161213529,0.5604777878781088,0.013314172767873028,0.9692782853670964,0.04623075663577175,0.7506374433608419,-0.14592321746882214,0.3281677928436638,-0.29607804479813726,0.024522953873448054,-0.07970509286775301,0.7280311630570893,,
8938,TMX3_proteomics,-0.038713101112418255,0.8423739491383667,0.00844918143190948,0.9710506747033235,-0.03929645013143025,0.8818277697152965,0.27297715803507683,0.01663596547169545,-0.07941489225240636,0.6323859066373096,0.08071165164420548,0.6539862679960312,0.10302911281048144,0.621546515020094,0.09027687235803902,0.6066079313876924
8939,BPHL_proteomics,0.0387206273866071,0.8423739491383667,-0.29588868176452254,0.02338777615207154,-0.12402079518103983,0.5738307277912794,-0.14893976033472767,0.23007534742090477,0.11491361472448339,0.4642795115408508,-0.010879164728242754,0.962299969368356,0.028315257283209327,0.9173155512815273,-0.20109427528202523,0.1908009160920717
8940,FGFR1OP_proteomics,-0.03866496719530773,0.8427003407385875,0.25675381514053947,0.05728619981968123,0.08635859267043508,0.717505123476754,-0.31299896512233794,0.0053590735017138786,0.10045919159816495,0.5313224534104741,0.022287382422822223,0.9207347533577551,-0.09257933693886075,0.6652423446762796,,
8941,IFT140_proteomics,0.03863669685663522,0.8428531404987787,0.3084187854757554,0.017088893018542505,-0.06397089384714955,0.7973430008238923,-0.48667061634896436,3.12273634490497e-06,-0.06615047311590305,0.7002302596187022,-0.19595131664398735,0.18053785467796477,-0.10903914558733172,0.5983458038263634,,
8942,LTV1_proteomics,-0.038622092993934515,0.8428865049463987,0.24116444135427084,0.07702247071802674,-0.28613547035907594,0.12259525654937017,0.06876285157088778,0.6197773691905637,-0.03747322032417624,0.8428406107971679,-0.013899578013280373,0.950995599750385,-0.11686736337297766,0.5632126792852511,-0.31389211825231367,0.037419102728246764
8943,C8orf88_proteomics,-0.04874509063493006,0.8429397600252706,,,,,,,,,,,,,,
8944,RNF220_proteomics,0.03856947793100614,0.8430635111431285,0.020271317089732097,0.9258330583908334,-0.12062341364413538,0.5876418903389165,0.1392964281569424,0.266521736126252,0.14991741685349746,0.31206894806837765,-0.12357243139963295,0.4439811229508479,-0.19028287616607542,0.26849393642053726,0.1494534497641497,0.5703861226546236
8945,PITPNM2_proteomics,0.03857268185952642,0.8430635111431285,0.12008680718208219,0.6077397756432872,,,,,-0.15257636879718628,0.30084707499566543,,,0.05787870153028688,0.8081529909126098,,
8946,MRPL10_proteomics,-0.03854684098110038,0.8431473517710293,-0.161121660538541,0.2830768866410502,-0.03264488684127277,0.903535652543017,-0.27108623860021475,0.017531898043608926,0.16308425820454725,0.27644512725947373,-0.05409276655327425,0.7824148428895664,0.0017576727379955415,0.9948086289009501,-0.14383885532311602,0.37461398068650464
8947,LIN54_proteomics,0.038538309834538945,0.8431473517710293,-0.07270704857523204,0.7577404436316703,-0.029137754076608458,0.9324690979264436,0.03702830917278728,0.8010396623038206,0.07786995033494412,0.6503804507007915,0.16757354256019077,0.2977486907546552,-0.1042241312184466,0.6166001509085692,,
8948,ST7_proteomics,0.03849162840382035,0.8434609449442038,0.05696707068924932,0.802085713550348,0.17103780970524524,0.4081618099049032,0.23955974250507395,0.10323361040384009,0.07625134533879005,0.7102146311691986,0.0157898975800067,0.9455477997444648,0.026614466888557294,0.9292206528011282,,
8949,MN1_proteomics,-0.06515994822879029,0.8437052121746463,,,,,,,,,,,,,,
8950,SPON2_proteomics,-0.05787193952365022,0.8437052121746463,-0.19350756575642405,0.354572294436016,0.12299135069428785,0.6884971549906025,0.3400228446017392,0.003288679227803436,0.1477319172084165,0.38917183316417575,0.27833562680780255,0.0451880244225204,0.2295126098381841,0.18213951384163993,0.1392259922895937,0.5421960869098793
8951,RANGAP1_proteomics,-0.0384354253405636,0.8437052121746463,-0.1274771759871311,0.42228566221160607,-0.31565870958211156,0.08152692963747105,0.16200671889337573,0.18572176932038928,0.07614138341027943,0.6500379746034182,0.11725524700954154,0.47137482391026236,0.17386023674817289,0.3257141450317881,-0.032838501943535284,0.8692115130247897
8952,ITFG2_proteomics,0.03842063141331703,0.8437052121746463,0.13194470713594858,0.4010175035998839,-0.147438216511975,0.4923554919766618,0.10813852287803635,0.40678829650406917,0.058270051469176916,0.7405659610213711,0.15513883492719355,0.31295827008371657,0.007764005187926016,0.9785378791129149,,
8953,NEU4_proteomics,-0.05201543583859453,0.8438716441374919,,,,,,,,,,,,,,
8954,UBE4B_proteomics,0.03836046682553965,0.8438716441374919,-0.01635405167587911,0.94170096309404,-0.2949246169141045,0.11081258629391075,0.0939594655227784,0.48080546847627564,0.21551320802048793,0.11765199835113811,0.10820875832286805,0.5166964601888898,0.08771219643574188,0.6877165416927079,-0.20256987162526388,0.18770098151088513
8955,PF4_proteomics,-0.038390079194389214,0.8438716441374919,0.08623854894784445,0.6240544398712554,0.1379097980318313,0.5266998939411379,0.13961990937824173,0.26520398467341083,-0.1948601494333312,0.16770666530665734,-0.05014162156360933,0.8016700774398905,-0.1295407145190921,0.5015948066777641,0.04565777765303709,0.8750110204450997
8956,TIMM17A_proteomics,0.038358307059138896,0.8438716441374919,-0.16421389763214927,0.27192304312848425,0.09938718263555578,0.6723956120770852,0.24168655069145542,0.037067685826864025,0.02018848271054062,0.92785364602983,0.2082371601956881,0.14962175957327326,0.06464987198104326,0.8013622485815399,0.19778306215325903,0.21549889473343564
8957,COX14_proteomics,0.05194056963475723,0.8440825746240435,,,,,,,,,,,,,,
8958,TTC27_proteomics,-0.03829020732970958,0.8442779301384368,0.3344300514872854,0.00850260165313961,0.04983522616613062,0.84674539328282,0.1720605301982788,0.1562696699667439,-0.06803796248564657,0.6912655637200031,0.12275235924147374,0.4473311790668088,0.19336548654195065,0.2592567910424916,0.1269221131633555,0.48049675569747347
8959,PFN2_proteomics,-0.038277352970055786,0.8442959555949945,-0.16176341287963913,0.2809213289410379,0.15541181806789167,0.461992181796182,0.29099644194866914,0.01008488929203527,-0.19673959098901822,0.16289959275318447,0.06748944334068697,0.7176832501700265,0.10569177796302102,0.611949588322196,0.1835551390586845,0.23556880602743294
8960,TTK_proteomics,0.06488922643120447,0.8443474437451901,,,0.05464936044331815,0.8291341082264059,0.32284721299990393,0.0039055703581748406,,,0.166029865245433,0.3361654226243246,-0.016880317232021994,0.955385293858035,,
8961,CEBPG_proteomics,-0.04016438501515267,0.844371702283067,,,,,0.11359836934982094,0.41574831021404673,,,,,0.09487864266897823,0.6763132863011614,-0.19229055279838278,0.44756164904775
8962,TOMM7_proteomics,0.04013817596548483,0.8444954278320732,-0.14785066360768703,0.3343628152312078,-0.24033724595126338,0.23309137857216441,-0.046847667232963935,0.7561769325572528,,,0.028564094430121728,0.9042837114670091,0.04399134255767448,0.895510799914501,-0.082189799874115,0.6433137596542561
8963,INSR_proteomics,0.03819116586429031,0.8445774305929304,,,0.21813331851104914,0.26465443188536436,-0.08883631234236042,0.5072873146096718,-0.020771228416564088,0.9183845853250204,-0.14564408212464458,0.3479719607643073,,,0.20493693261869023,0.18188419957333024
8964,YWHAZ_proteomics,-0.0381915740438727,0.8445774305929304,0.2693008513391314,0.044187464370711825,-0.052509687172970596,0.8371487239738133,0.06776474393973227,0.625654341486918,0.20725467364549838,0.13685574297009295,0.09060806611533889,0.6042943251893278,0.34945807431920706,0.01113576579022135,-0.07103582580293301,0.6926118305106311
8965,LRRC59_proteomics,-0.03816679868252765,0.8446606525755344,-0.04513464485447373,0.8226935538732908,-0.0023724719456753723,0.9958272623533366,0.08827772223083159,0.5108839838233162,0.2362332898048026,0.08097462974656759,0.1531191285481552,0.320653179836415,-0.08043097904621002,0.7164118560780146,-0.08213514907138324,0.6433345688621562
8966,POLR3C_proteomics,0.038160052610848705,0.8446606525755344,-0.04287285986051224,0.832561706480858,-0.0860438589435043,0.7185058242476511,-0.26499418035695843,0.020636620001275727,-0.06817785007609492,0.6907360836623809,-0.022728031559506937,0.9188834314601472,-0.17389733799489215,0.3257141450317881,-0.026200846251145285,0.9039295093681865
8967,TEFM_proteomics,0.03814259770002533,0.8447060286290329,-0.255661951805656,0.05882379136867732,-0.07130949550033919,0.7961624174178311,0.021584564045506294,0.8922089719902672,-0.0914344746292034,0.6005903521735685,0.15899467691700325,0.2996485523083399,-0.02639242415146846,0.9232384930406476,-0.18081339541914188,0.3897406075824421
8968,TRIM34_proteomics,-0.03980690157563915,0.8447060286290329,,,,,,,,,,,,,,
8969,LPAR1_proteomics,0.03812467483928784,0.8447060286290329,,,0.011374026599813375,0.9753042839609333,,,-0.4359579660903755,0.02254593300790882,-0.032183242126798975,0.8919281067333179,,,0.2024863105669154,0.18796686735589752
8970,C12orf45_proteomics,0.03809681020217354,0.8448359438616043,0.08780077063464928,0.6150794314533203,-0.1910241136538809,0.3671023716928158,0.04209721788625538,0.7728491863183546,0.08213450060842209,0.6180971545112974,-0.10135264775458877,0.5684017659543877,-0.2457038814597945,0.12264438993947382,-0.08894795552086224,0.7552038804475507
8971,GEMIN2_proteomics,-0.03808529207346134,0.8448423001147872,0.07887594551713108,0.6833228425166135,-0.09504585171541181,0.6874103074746298,0.03555239664363638,0.8104065777239685,0.04173947840423314,0.8235759991953472,0.13955942202131688,0.3879639391993748,-0.07485241123345202,0.7382629270751297,-0.01385402209438033,0.9613220601286739
8972,PARP16_proteomics,-0.03804189105176804,0.8451269068270382,0.17282696912041356,0.40964502788709056,-0.060704854054510295,0.8396664362874953,0.11883413520588483,0.4970490434913756,0.015965589835943456,0.9449596213235567,0.03766597139402887,0.8791330849347337,-0.12336063928613436,0.6025937841069684,,
8973,S100A7_proteomics,0.05305613023608611,0.8451907520412453,,,0.09165999902163004,0.7141661581543304,0.10348929805594165,0.4315364464253556,0.11150300419836753,0.5644980497304619,0.017674566678409734,0.939162805340111,0.07721770004152767,0.7296599151179219,,
8974,ATP6V1D_proteomics,-0.03801444851846311,0.8451907520412453,-0.3421758710075902,0.006820770310866698,0.07182378781407725,0.7673029621045058,0.08812943847386948,0.5114832123963226,-0.12729394863578508,0.4062225854787926,-0.08573985845345977,0.628905623835173,-0.08940327049056739,0.6794849434471224,0.09571069334066035,0.5825906665545924
8975,THAP10_proteomics,0.05714721466785369,0.8457031796775427,,,,,,,,,,,,,,
8976,MPP3_proteomics,-0.0446578983764037,0.8459494231525576,,,,,,,,,,,,,,
8977,DDX27_proteomics,0.03787297356997812,0.846130128142708,0.28402827794760876,0.03167900343980194,-0.3067694559303159,0.09386043119504248,0.22926522380325998,0.04972196495228909,0.11010288583248425,0.48696513265631436,0.22026729726655206,0.12064052663893254,-0.07174520539268145,0.7534401855209087,-0.4431709719793594,0.0026801208569693434
8978,MMAB_proteomics,0.03784243149459655,0.8463024543939629,0.013255243765551782,0.9545284684561951,-0.027021171667117413,0.9235986368553631,-0.18094818627284814,0.13398735753094132,0.038380035559581444,0.8381142802482685,0.07055332765250687,0.7036269825365574,0.0362031765281994,0.8921863018088648,0.01059613692526938,0.9576959829937669
8979,ADIPOR2_proteomics,0.06406590919918498,0.8463628495862973,,,,,,,,,,,,,,
8980,TUBB4B_proteomics,0.037811518555663025,0.8463628495862973,-0.06905673320408168,0.7091566686118076,-0.43955660924283446,0.009101244223836975,,,0.11200531959622939,0.4878369533959479,0.19400217596438094,0.18634038767094968,-0.011452887316724595,0.9695959093127925,-0.05338973204144165,0.7776550769695543
8981,SLAIN1_proteomics,-0.03777901005429686,0.8463628495862973,,,0.013475928519961267,0.9777858017719758,,,0.04160326497225878,0.8688892857851226,,,-0.13575085567814332,0.5647359039405645,,
8982,WDR5_proteomics,0.03778834485951539,0.8463628495862973,0.04738299230624039,0.8135228719302847,-0.3445255874271369,0.05499241868945826,,,0.11448388943221369,0.4659250593352551,0.0932875412659463,0.5920086828285489,-0.104916280381472,0.6151631836297411,-0.36754633759354804,0.010774282934743414
8983,YARS_proteomics,0.03777072359318351,0.8463628495862973,0.11142908973156637,0.5018929237762897,-0.06734605776812445,0.7846379804983982,0.2211856441300561,0.059570626271574896,0.10894526951630847,0.49253828497288565,0.01468104945916153,0.9487348498870853,-0.017511917569634855,0.953760992575522,-0.011648820043644377,0.9543829464333886
8984,KRT222_proteomics,-0.039921825751861,0.8463628495862973,,,,,,,,,,,,,,
8985,ASF1A_proteomics,0.03772682704711805,0.846651628067752,-0.19435659272779207,0.17550504156403154,0.004508226946290815,0.9889706836888866,0.19199293001813983,0.10876822515554811,-0.0923907652130973,0.5700336719709653,-0.08728428818149937,0.6216704631701659,-0.1863920331924101,0.28417309243142574,0.3703369447880826,0.05438315904487849
8986,ATP5MF_proteomics,-0.05747098348356097,0.8467265300260675,-0.026310537643756498,0.9171056973673137,,,,,0.06436839613902076,0.7247489347300381,-0.08781975969948881,0.6308129534501897,0.23787981423352345,0.20469265814865442,,
8987,PPP1R3D_proteomics,0.037671995182041285,0.8469415783411679,0.0827816625037606,0.6428003462960176,-0.10760551451815362,0.6407667294681152,-0.030122433659233422,0.8408740564566242,-0.19234786587845365,0.17414478983457693,0.14405263066763385,0.35515487997435646,0.11670020388482627,0.5636388093236685,0.023364763362467247,0.9173668591871056
8988,YBX1_proteomics,0.03763149697464668,0.8471407627549715,-0.03505293677807671,0.8686377273219935,-0.14822745503552148,0.48975755382586245,0.20980005969876164,0.07629696862837795,0.13982076390351106,0.3528870533874056,-0.02192201543760186,0.9220970018899994,-0.025956516021103368,0.9248470470948698,-0.04008084442122639,0.8373943836310322
8989,NEK9_proteomics,-0.03762756305228156,0.8471407627549715,-0.02828721875247852,0.8943659558890531,-0.03808661781960879,0.8860233992289266,-0.18109135306375962,0.13360532686981672,0.24719213796338194,0.06589283387493022,-0.07028336362218932,0.7047593183279991,-0.17500286136685322,0.32167233890613417,0.2575338641230809,0.08179879607972822
8990,GSTT1_proteomics,0.03761497208269123,0.8471563779103833,0.2716544770270444,0.042084221440544356,0.1717824212055824,0.4055537554678385,-0.17272497065223058,0.15432806390274123,-0.12919552891371205,0.39776929201648326,-0.2089520017071262,0.14789727424609062,0.01298504852114421,0.9647375555852359,0.01757513290431172,0.929540831584498
8991,ARPP21_proteomics,0.03759335965085418,0.8472506902461848,,,,,,,,,-0.24404533419550462,0.31089110758296756,,,,
8992,GREM1_proteomics,-0.04163178349601651,0.8473289707044122,-0.2799128695297551,0.2001128982650242,0.10463843641885251,0.7875804553665695,0.2598632770948525,0.023370607825869773,-0.096662519098037,0.5494970470664903,0.01948676689878127,0.9315413455559474,-0.022656785866289032,0.9357692236558197,0.18723949556090608,0.22649225610953957
8993,EIF1AX_proteomics,0.03755845529728716,0.8473289707044122,0.21510777386232677,0.12513419171427012,0.05252041320632744,0.8371487239738133,0.10137404428455406,0.44231437736808216,0.1301847230086879,0.3936289453606359,0.11143749365502549,0.5003937788512456,-0.11907250036521774,0.5534740877494061,-0.18166638502822702,0.2492227857722706
8994,HAGH_proteomics,-0.03756775825451249,0.8473289707044122,-0.03374781318793747,0.8752831042902807,0.018419055906713874,0.9517129559910841,-0.3625854842938402,0.0010277288488719407,0.12517712904530723,0.4944032692328116,-0.26005620055889156,0.05724396018104739,-0.1775959511187685,0.3139887514017092,0.12135383434153636,0.46628554931732813
8995,GTF3A_proteomics,0.03752029586767203,0.8473426657411297,0.2028839032176657,0.19001014572445687,-0.2977240003025331,0.1425158855207405,-0.20323628215481143,0.08722895493424464,-0.23299207410905104,0.12603923506870957,-0.057048437084352824,0.8168143234950099,-0.18813892808468075,0.29003738916477667,,
8996,MYCBP2_proteomics,-0.03751801153406335,0.8473426657411297,-0.17552011394138983,0.2326462761164076,-0.012060228180108112,0.9707256781833028,0.30009336830477906,0.007787205823516166,-0.2839777522933098,0.031187381624806085,-0.004917109212502914,0.9867810900824016,-0.0021397733501615918,0.9939876897826126,-0.3155136597127884,0.029877206686439527
8997,HEG1_proteomics,-0.037518570502885554,0.8473426657411297,0.023758400627023675,0.9190033952841369,0.1352563954224551,0.535568909352231,0.2959545682792388,0.02127113731052792,-0.1637139347416407,0.26187275107798574,-0.08230436629579546,0.7380587048490717,0.13966766267978573,0.4612415111446068,,
8998,ARR3_proteomics,0.037496336518744094,0.8474374949828406,,,-0.11952397855370864,0.6122948147645817,,,,,,,,,0.0545667582804235,0.7766743119255509
8999,SPIRE2_proteomics,-0.039351568590109604,0.8475465772816175,,,,,,,,,,,,,,
9000,RPL11_proteomics,-0.03745132487497421,0.8476416216425319,-0.09424239339636399,0.5865513976661004,-0.10763715451611247,0.6407667294681152,,,-0.14974593109404366,0.31242509747921593,0.22854947397132538,0.1050867152631621,-0.06725261388506744,0.7721384631400696,-0.0675362926927156,0.7089686547399169
9001,ABHD17B_proteomics,-0.0374321550697338,0.8477145888952692,-0.06746456355610934,0.7743489149449837,-0.2277911503215964,0.2948016369401239,0.018187727779061108,0.9095553534059945,0.050948298934946165,0.7797832041081265,-0.03261446592573615,0.8803477710956337,0.1334700278311199,0.4829627888230594,,
9002,MIS12_proteomics,0.039228211289572684,0.8482883457733003,0.26655647720756587,0.064990792102229,-0.33203442199748706,0.06601497303183573,-0.18916701723099283,0.13048537782414762,0.09883796114035881,0.5615907632355703,-0.14362326754009674,0.35636037426674677,-0.17584642071754514,0.31904023336253184,-0.1475223236085237,0.6412553781669224
9003,KLF3_proteomics,0.041390987578460894,0.8483754999131438,0.022863265035680633,0.9358237045332879,-0.03709340444138779,0.8902836406261896,0.09352748628146004,0.4830510880988278,-0.044204718756170595,0.8154660715221808,-7.282784352497657e-05,0.9997857491777671,0.07596406811008431,0.7345522740935544,-0.24599314111617435,0.35037103594666974
9004,SLC7A6_proteomics,0.03910903662325371,0.8490895906060562,,,0.12765055548478615,0.6493823218109922,0.27358146975947045,0.023867101510189608,0.0530136499596916,0.7719129330339357,0.16340287817476468,0.5711590124385902,0.11581823361456986,0.5682624939781111,,
9005,RAB2A_proteomics,0.03714409330366014,0.8497932503567877,0.05084979516510532,0.7979972669614236,0.04911916023775538,0.8489321429464506,0.1923161630398701,0.10798832970118298,0.13636132869272533,0.36671746274958195,0.0032095751535998994,0.9921028859524739,0.16875352057543652,0.34072738093658994,0.0014276119339242284,0.9933038354727226
9006,NDUFAF3_proteomics,-0.037128937641201766,0.8497932503567877,-0.22776040395238162,0.09936842281872832,-0.22148129395371585,0.25633251001403523,0.0749433570785033,0.5846112663556103,-0.077976674542271,0.639232683208926,-0.10080056809732615,0.5542344882167812,-0.03801631907687313,0.8853949197699071,-0.08094772888764343,0.6494284571407981
9007,GPAM_proteomics,-0.037131979635603454,0.8497932503567877,-0.03900813157800726,0.8873810457478369,-0.038346875546725105,0.8909478436908183,0.11749118746860758,0.36319105348309266,0.05213691601796045,0.7761491533160731,0.04531296361166728,0.832671783697826,0.011788231980652507,0.9701619818398272,,
9008,CDH18_proteomics,0.03700294704277682,0.8506144697511634,,,,,,,,,,,,,,
9009,ITPRID2_proteomics,0.037022121015117426,0.8506144697511634,0.07420236185364537,0.6823713827034752,,,,,-0.044199853173962286,0.811086339228127,0.10930834864571795,0.5113943661075786,0.33560255771859376,0.01647384260286885,,
9010,PELP1_proteomics,0.03700233432636477,0.8506144697511634,0.020406741602971255,0.9255494865304528,-0.09614680638754027,0.68309392046052,0.14890221178700244,0.23021635805268245,-0.08358283653943882,0.6113051653827374,0.052282607497407534,0.7919216977945925,-0.13530413310042244,0.4761899500670514,-0.19807488732021206,0.19903555319741842
9011,RADIL_proteomics,0.03696906364824424,0.8508102940019099,,,,,,,0.1536652597929581,0.3238748773642691,,,0.010658749959230399,0.9718264215456879,,
9012,TARSL2_proteomics,0.036887487116929574,0.8514275305723584,0.3273534728319341,0.010533500755473492,-0.012765545849570445,0.9691638391503367,-0.1350357376876909,0.28315713812895554,-0.04694455206920685,0.7961327547164094,-0.11679231434159909,0.4733201333986467,0.1304420838015868,0.49631807539562744,0.07485545861104669,0.8338614859422405
9013,PIGR_proteomics,-0.038697847476018205,0.8516560430627801,-0.3072905773023805,0.01755682529687105,0.3355718773830428,0.06293803325005272,0.157095228980296,0.20209517919529404,0.37883564988404483,0.0025307155988429143,-0.2458048533849964,0.07601228391949506,0.005748250099108005,0.9841086423150464,0.18547304073706392,0.23075235966040514
9014,PDE10A_proteomics,-0.041064126202231044,0.8518810024373104,0.3431493935664241,0.06260977544411941,,,,,,,,,,,,
9015,PCBD2_proteomics,-0.03680302490987908,0.8518810024373104,0.031387982525802244,0.8806967894566264,0.05918855687180829,0.8128856696931976,-0.4110645335067926,0.00013416209872242014,-0.14475684467139227,0.3330231931986312,-0.3317381548838987,0.009326478562053606,-0.003465851326596348,0.9906489045771093,0.0772320313416036,0.6915778864166627
9016,OAT_proteomics,-0.036777213507423384,0.8519172239573238,-0.12409202613497793,0.439150204407441,-0.020073363049660037,0.945026426789024,0.16623917032592037,0.1735126754824556,-0.012538693563850095,0.9501944003515769,0.2658418355314196,0.050213069441464094,0.15671488721058807,0.39101807182757214,-0.07070482965430852,0.6947959892571545
9017,STARD3_proteomics,-0.03678532850450705,0.8519172239573238,-0.1352169371353989,0.45952398220697577,-0.08452598856400947,0.7221995756901911,0.08943104435202648,0.5214400754817632,0.2475817891089811,0.06530451040140033,0.0584540193744593,0.7700492772631631,-0.13305619244061048,0.485109914676118,,
9018,KLC2_proteomics,0.03668818021738987,0.8525994651355264,0.013923183293415624,0.9517153502074823,-0.029937725146461043,0.9144955673932881,-0.42898458086161934,6.33072333800546e-05,0.14819931444072149,0.3196233454362018,0.06332900703791029,0.7375655431545526,0.19301986901491208,0.26034936607268877,-0.04189378848005991,0.8345252499256434
9019,ZNF551_proteomics,-0.06126292582810276,0.8527993486197204,,,,,,,,,,,-0.05968202354033292,0.8430505326973747,,
9020,NT5C_proteomics,-0.03663784784250602,0.8528495333799322,0.1363544864418602,0.38261309902731583,-0.3175870411012587,0.07867320546648171,-0.2837271650141644,0.012325821972115741,-0.27782703434884903,0.03557486446223281,-0.02175235251354176,0.9227658593265144,0.02078263174903263,0.9411299394354746,0.34314238096980765,0.01738244793716958
9021,AXIN1_proteomics,0.04340843877054956,0.8529948123378573,,,,,-0.07723345752066252,0.5870321249229173,-0.12996109403071343,0.41945903752528685,,,-0.11155703490806333,0.5872064497660844,,
9022,ABT1_proteomics,-0.04055436794984294,0.8529948123378573,0.2654332863474953,0.06812976431764212,-0.17032326846241577,0.429438357712917,0.31265584459220047,0.005410669369945823,-0.025203856934695384,0.8995842249627575,0.05850365370860066,0.759659062825806,0.02415605385812751,0.9304453023934532,-0.25741584730962186,0.3774344155875732
9023,ME1_proteomics,-0.036590977137126536,0.8529948123378573,-0.3182840411963413,0.013381044471583906,0.35128497708641293,0.05066490914706613,0.27618509464736485,0.015261249278791736,-0.2982179986419702,0.02254593300790882,0.022398294671002128,0.9206270316870461,-0.02768147922374704,0.919618594469952,0.14469427595544965,0.37125516335513475
9024,LRRC8D_proteomics,0.03658010716915722,0.8529948123378573,-0.17523462423076155,0.24714090508943026,-0.11712785991446809,0.6012207789395326,0.3509019396968648,0.007533561945898304,0.14503349284471076,0.3596862525962575,0.025550962082623252,0.9091367706675019,0.11289980840736757,0.5812043954853806,,
9025,WDR13_proteomics,0.03650311020541589,0.8535522557675969,-0.22780759035444947,0.09936842281872832,-0.0764970196232771,0.751885460902709,-0.05727012565703566,0.6855641970908085,-0.0015483917253309373,0.994381661270203,-0.18797821465850267,0.2023668669935957,0.12189030284139894,0.5391824574850178,0.025297587303368375,0.9016131905364496
