,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Endo,P_value_Endo,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
846,CASP9_proteomics,-0.05809311631358316,0.5678905578295562,0.08118370827981902,0.3991567853144311,-0.17903055418643565,0.0825765259088969,-0.3718949961375605,0.0009400795905709305,-0.10917310140602632,0.24546434122714397,-0.009007767827181051,0.9255882327117004,-0.0703840571006398,0.4820833053073731,-0.12338208905244084,0.4193937307896479,0.013329567161382665,0.8900738312484706
847,HBEGF_proteomics,-0.05809311631358316,0.5678905578295562,,,,,,,,,,,,,,,,
848,SMARCA1_proteomics,0.05786452638498939,0.5694174262142052,0.06914154274622507,0.4729186561938666,0.2933110002767695,0.0039174969205772745,-0.05893603998462786,0.5966318015625605,-0.002169219788628135,0.9816437391767708,0.1350734586299689,0.26139367679502623,0.2319824036368011,0.015213574808641397,0.15911358558943092,0.22870121189597026,0.042032201637565526,0.6703013735435469
849,RRAS2_proteomics,0.057785455626411415,0.569946028691754,0.15179593666023372,0.11340992947257235,0.15294714200207216,0.13894513955121518,0.0951805164821139,0.3920361757324452,0.42037245980071625,2.906271887903365e-06,0.06942986815299305,0.4710703787085227,0.3444588804023785,0.0002447394785289327,0.2582143641752586,0.010661253352562213,0.23237893616358854,0.014569398388700775
850,PRKAG2_proteomics,0.057746750773886524,0.5702048616654434,0.11147376652145956,0.24628966352333956,-0.06390302548770488,0.5384005169345703,-0.034016951866359696,0.7601395247043166,0.3201999609071117,0.0007293563576466382,-0.0995494713944892,0.3007952651908601,-0.007619861335838141,0.9388068694137944,0.025108894018136936,0.8228231247745285,-0.05150704335806207,0.5930687871340555
851,BIRC2_proteomics,-0.056917062096413513,0.575766501872781,0.15954265748033564,0.095939743709106,0.17703163973231556,0.08611954738619816,0.12894150187982087,0.2453350484545401,-0.05282862354908952,0.5749838127837694,-0.1591931717970216,0.0966792129755219,-0.09452961633911648,0.32820705266587125,-0.1654231340674092,0.36557149211980144,0.3152860553709591,0.0007937360921971957
852,GNB4_proteomics,-0.05640069214899145,0.5792405592147449,-0.15693304727460594,0.10157045727220612,-0.19992223021509364,0.0520810850172042,0.2243613973708159,0.0414395105916552,0.33724729705964435,0.0002281211431378209,-0.12329053834206148,0.19941767306702496,-0.055575113262663685,0.5659841719470562,0.1913954240945578,0.0603824388994918,-0.10992933601659748,0.2529362208693518
853,LDHC_proteomics,-0.08563854002835729,0.5804514943817509,0.28859567541053405,0.012038691217686154,0.12871857489966115,0.2138074976445876,-0.14508137426945916,0.19065467849193676,,,,,-0.1204306804488883,0.21225703391804573,,,,
854,GNAI2_proteomics,-0.056020611862861835,0.5818038536198826,-0.049486261654474416,0.6076701182087064,0.37124447363031504,0.0002123730377988212,0.08659517994225507,0.4363220576155595,0.1705342910566378,0.06842914291882894,-0.17765009514250155,0.06335052917323869,-0.18040558038989016,0.06048952548455504,0.2451247229390722,0.01552291667345845,-0.040674920849155916,0.6730954113080478
855,TESK2_proteomics,0.11308013130404435,0.5823129558038936,-0.2785429066026466,0.008593192526719834,,,,,-0.17121921944701265,0.10270102234393837,,,-0.3828847677985085,0.011272082165648562,,,0.1420487547812206,0.15860219223303035
856,PRKCB_proteomics,-0.0553053064083248,0.5866420354373645,-0.32280908794296626,0.0005827104833917781,-0.14180957281301254,0.17042805152585214,-0.2600409274594728,0.017589114802326337,0.1679738969911469,0.07274716484776389,-0.4470013385024822,9.811529077839402e-07,-0.4542575089481806,6.996893309568912e-07,0.39592739832331897,5.9645759201242355e-05,-0.23486998920560026,0.013516959820800851
857,ABCB1_proteomics,0.05522843121358914,0.5871630941899777,0.08946275646132204,0.3526610360859026,0.04183070791379498,0.6873204110625294,-0.06418619642771056,0.7226865337811748,0.023661823558102032,0.8588124867494394,-0.15799478978977605,0.09924902553182674,-0.04966454031659128,0.6439405756492599,-0.14407925790765774,0.1591374418055881,-0.08284560599900036,0.3895428637921368
858,ENC1_proteomics,-0.05742696295633366,0.5887199821379587,,,-0.127893461438553,0.4255248925014557,0.040319861801740964,0.8550666679466933,,,,,,,,,,
859,MAG_proteomics,-0.05496609888211968,0.5889427643727331,,,,,,,,,,,,,,,,
860,ACTN4_proteomics,0.054942144051464185,0.5891053966910881,-0.38105831877856056,4.0085722811372896e-05,-0.036940685886314495,0.7222838503792509,0.15770927735604867,0.1544644219886196,-0.058567870159706575,0.5341107111494949,-0.23013124646894345,0.015579437947962516,0.11892933846830575,0.2180534518614805,-0.03185523319575657,0.7567517621366369,0.10173688017071368,0.2902455215498809
861,AHCTF1_proteomics,-0.05383366179731292,0.5966532240774903,0.03886309052264556,0.6868778489332327,-0.03548538902684864,0.7328042473945641,-0.06269609670684564,0.5733800083014373,0.18863050068141435,0.04349753416264837,,,0.13788818449405738,0.1527635994487236,-0.06391508327797217,0.5339638999758244,0.07403785855656372,0.4420708650426019
862,NR3C1_proteomics,0.053065436681822856,0.6019094742953328,,,-0.15497685687164012,0.13371624497027934,0.21686759730721844,0.048918806152352216,0.09243430277899947,0.32584167457269503,-0.10935652928235384,0.2554323692718997,-0.02360240362517776,0.8075333767419791,0.13669049952894935,0.35423046141070097,0.01057334627364606,0.9127024630963996
863,CDH13_proteomics,0.052828622924055914,0.6035339051164456,0.1166037235573456,0.2250828396155606,0.27270070240889505,0.007503152841032193,0.020092278552114845,0.8569237444099806,0.3906742200983126,1.584664387369365e-05,-0.1582403023450497,0.0987182170770948,-0.035377343601023625,0.7149572783521835,-0.0443634633504212,0.6661210051635891,0.024053791323385202,0.8030262644392478
864,CD47_proteomics,0.0516182025821119,0.6118669357329896,-0.13663349532878796,0.15463802865373488,0.3393202368084273,0.0007685270631631938,-0.08048431899821251,0.4694946893094508,0.1847108352268372,0.04813173635566401,0.19534429785352694,0.0408419497003353,0.0986543356344622,0.30744436535464303,0.2980519319381726,0.0030256520689111626,0.17455501651498956,0.06817261567472034
865,CDK4_proteomics,-0.051318765986558726,0.6139360886905788,0.19663580499363667,0.0395017472639853,-0.1840395988353352,0.07420739650613357,-0.07312980961971287,0.5111675406867955,0.20745597496425186,0.026103018393373856,0.2959265135995678,0.001696037591264041,0.08102729539693404,0.4022692404091838,-0.0474228209854599,0.6535057975491521,-0.09203305562376704,0.3389430752844866
866,YAP1_proteomics,-0.050514573693377834,0.6195081443839683,0.17939395787236834,0.2951457747504988,0.0062366583601717535,0.952168950274396,0.23879489321922975,0.029698460021053013,0.3484116260642104,0.00013576474735584957,0.1214412916629012,0.2062944788236964,0.025491642482634656,0.7924619259194372,-0.13970044596676714,0.1723297601610212,0.2040865373276204,0.032468998704989115
867,GAP43_proteomics,0.05005548054557683,0.6226987930026672,-0.19235144871284995,0.26828714257952724,0.1672620914243006,0.1052059498141612,,,-0.01917018492843707,0.8926987980413714,0.10373581160780476,0.4223438046949421,-0.08072604174468306,0.4040268442973,0.27255197912803675,0.006916002931935992,0.1950678056383752,0.04113375068629345
868,MDH1_proteomics,0.049810833388413085,0.6244019231139968,-0.1936521794198761,0.04265517370521115,-0.2033332187290523,0.04811985723801829,-0.11678955345190632,0.2930425673568445,0.17243765663173932,0.0653558134185785,-0.3637884041528766,9.360744373816569e-05,-0.10279269558741458,0.2874940327490884,0.1579081894280597,0.12240360443145727,0.018503046295613303,0.8478509772164263
869,MMP1_proteomics,-0.1001999079053914,0.6262424868166063,,,-0.3770558748768762,0.04376788517263407,-0.07937684191982404,0.7254888385652385,0.40975563496793627,5.429797077938974e-06,-0.07709556894085051,0.4321568726165769,0.16055174973735206,0.09537091058198208,0.3822398256339552,0.0005084408069448613,0.1576470152885391,0.10000476917632016
870,SLC39A7_proteomics,-0.04934232098701472,0.6276690223841048,-0.10000588994189057,0.29857345028380483,0.42355109098668015,1.896561027577846e-05,0.2874777377668685,0.008408681966919455,0.11940826602252035,0.2037018317632361,0.2206997295952016,0.030710794902501136,-0.06088408058993039,0.5333036115753761,0.08987920029269893,0.3812988151422013,-0.14910202332180222,0.12900147025444456
871,CDC37_proteomics,0.04928453404763464,0.6280724906308189,0.0325041195376397,0.7360408830313916,-0.1805724123735584,0.07992383434702198,0.0922972529718986,0.40660146682590337,0.2396920001036276,0.009878419890835656,0.14107377815908578,0.14154691945899153,-0.08957408840613497,0.3543092852445307,0.022970213277032338,0.823280979263006,,
872,TTBK1_proteomics,0.048908713847014285,0.6306991321496703,-0.3134982864495478,0.0382462431844277,,,,,0.12221578510974555,0.3880666172536851,0.17340300738971218,0.21433876986621328,,,,,,
873,MAPK10_proteomics,0.04872197022163748,0.6320060133710269,-0.18512537593383915,0.05284294974167,0.3488600486462597,0.005860922282395628,,,,,,,,,,,,
874,BAX_proteomics,-0.04839684748468444,0.6342840090930416,0.2348970348444277,0.013505906769088015,-0.2772139642200763,0.006534146281138249,0.001433812251801836,0.9897358563500832,-0.020362713285666256,0.8289856691685784,-0.06392880578853981,0.50700345796109,-0.12255349035692885,0.20424980237269974,0.04344533697138385,0.6726312229202829,-0.18106105345512125,0.058362046609987374
875,PIK3CA_proteomics,0.047978807017069434,0.6372180565495248,-0.040591793721410564,0.6737254312889586,-0.10448711654032787,0.31360141928965024,-0.06457608658498855,0.5619147300337699,-0.09372815487707548,0.3190861534877369,-0.06957378502072183,0.4701492882869165,0.3215062789033756,0.0006522501552371942,0.13954317700103475,0.3142378877564162,0.12996344176248234,0.17597768374648698
876,KIT_proteomics,0.04762827657050242,0.6396826049159331,-0.2958434735347254,0.012898102137506052,,,0.3209780463249849,0.07325794394485095,0.3313446002888651,0.00029781135631631737,-0.32671116240392706,0.0004948361211332264,0.0056824398535276705,0.9635989373199936,0.35051554156612674,0.07916186025766965,-0.15191209953272272,0.1131308546197068
877,CD44_proteomics,-0.04616908021058262,0.6499839589014611,-0.1216963411867095,0.2053360590653768,0.4861706948485861,5.892611378220931e-07,-0.0018289944270440187,0.9869071122743951,0.2492272224248162,0.0072315315344080875,0.039988352688983216,0.6783056507451057,0.317828413210813,0.0007578768848112982,0.16756918058497747,0.10088198458218292,0.3919625834536684,2.288428655691305e-05
878,MAP4K4_proteomics,-0.04600381135644949,0.6511549021828921,-0.1817386753796009,0.057410392700116025,0.20522782129723724,0.046029415317311216,-0.06012376273643519,0.5892416204828583,0.50275204937182,1.0305276923107898e-08,0.00031365477704531347,0.9977546009545208,0.132171569134088,0.17068017315407755,0.0035459318663075908,0.9732388193365512,0.028496155180192013,0.7839885935558837
879,PNCK_proteomics,0.05067480390616447,0.6511783232527499,0.3268897003631407,0.0050685352543939285,,,,,,,,,,,,,,
880,COL4A1_proteomics,-0.045962247911511836,0.6514495160944705,-0.2127738261465528,0.02563356893659886,-0.006488707148752659,0.9502383221908894,0.1149167632136472,0.3009043986604376,0.29209221017374754,0.0015375791888482292,-0.17582984594462805,0.06615158859736865,-0.039014259790586266,0.6871113265659816,0.075783344283886,0.4606569954507491,0.03360271877107823,0.7274641332484015
881,G6PC3_proteomics,0.045955648712217925,0.6514962980887371,-0.1322534160020713,0.20885702862404326,0.3797601638579341,0.00014724524275466896,-0.08495339890239256,0.445101736621738,,,0.0739338391210308,0.4936077535901137,0.12586101212882633,0.20298551693424485,,,-0.1634161633972382,0.13507621450052348
882,GSTM5_proteomics,0.04584873640558279,0.6522543918990114,-0.15633248393757487,0.16887065922230954,0.1925057284177236,0.06162329056713159,-0.06208648894348395,0.5771209816694031,0.05253194422476008,0.5771357061019695,-0.27619265055132475,0.003492711725943364,-0.13743153689832996,0.20974868898022286,,,-0.2537632175938557,0.00747238429209862
883,PPP1R14A_proteomics,-0.045452575860513225,0.6550665668120516,-0.1020246805979808,0.2888759844594445,-0.03438041622627315,0.7408253745645813,0.08903444539937119,0.4234603635297885,0.2378839225740655,0.010466816409805142,-0.1057156803574836,0.27169264637849466,0.02455046167609096,0.8065117353603592,0.07929762989793512,0.4400649720193438,-0.1793684416756175,0.0607956986629869
884,TGFB2_proteomics,-0.04532900448272376,0.6559447361323261,-0.08995845286350773,0.4129246207834977,0.02058109937272493,0.8430723645497415,-0.0027324779181903537,0.980440571649098,0.3830340679967135,2.3893439863976748e-05,0.04847279661623869,0.6217081499373781,0.02831947744620358,0.7700465612410734,0.1610717084106194,0.13845942839185846,0.0460578833964584,0.6327963872841593
885,GNG8_proteomics,0.053076093969725485,0.6579133906216842,,,,,,,,,,,,,,,,
886,CACNG2_proteomics,0.04487768047022312,0.6591560759036614,,,,,,,,,,,,,,,,
887,NTN1_proteomics,0.04481388377079335,0.6596105144834868,-0.3590186624817478,0.0008589270943537992,0.23844437573757896,0.01996671164110613,0.100702817640784,0.4285005981833605,0.06664967577651841,0.5078299761898035,0.052760113002867634,0.6274394141733808,-0.020418205201446018,0.833092775326061,0.3471220516006359,0.047793094264762186,0.19136240466853385,0.0452152466735577
888,PLA2G16_proteomics,-0.044648740257213874,0.6607874439160623,0.257303848047034,0.006654707594123364,0.034529342138855015,0.8281404623145977,-0.10810066929061904,0.5493024547008092,-0.24383107240627605,0.008639694599614216,-0.03352665256957616,0.7860691860045778,-0.1759287596759458,0.3437973669665643,,,-0.17254155869142335,0.1258996311765434
889,ENO3_proteomics,0.044625048748529864,0.6609563541924609,-0.2509577930447891,0.00818210564836817,-0.055206780890206635,0.595161507576292,-0.10618486834677696,0.33936346438870696,0.2059518223642705,0.03417301030817937,-0.3487587780567051,0.0001884809937303509,-0.1243745551771254,0.1975553579720017,0.10468687293542256,0.3074974244109321,0.03740910598267624,0.6980131684966004
890,PTGES3_proteomics,0.044556273376006574,0.6614467893220913,0.14307119704104956,0.13593940053668066,-0.2934200138085395,0.0039035596557640898,-0.11904840115045268,0.2837417169064894,-0.4455430868225429,6.049505214695524e-07,0.015555048795015113,0.871865931997659,0.2037877842152055,0.033550271557404816,0.032479178412051044,0.7521396695770246,-0.0195602921185036,0.8392710823442903
891,EIF4E2_proteomics,-0.04433915064173051,0.6629960230580833,-0.17128547405301722,0.07358540965766491,-0.10631814337493414,0.3051496459645997,0.26175377375742925,0.016831813337572162,0.0354143031202776,0.7071063268873562,-0.16927389613867158,0.07708432942334932,0.18970874924318654,0.048181514108529416,-0.26311208897118965,0.00921939671523745,,
892,GYS1_proteomics,0.04418912907958518,0.6640673005243029,0.4409781052531989,1.4236260357289118e-06,-0.007948795105682182,0.9390604310472748,0.2283413541090484,0.037870369010472665,0.3254541075527918,0.0003865325459945631,-0.013350162148645928,0.8899050548265109,0.015381359792060985,0.8738704790601041,0.19599348923873106,0.054355531431994036,0.21739299449789815,0.02252791732834986
893,LGALS3_proteomics,-0.0440246768343919,0.6652424017831872,0.053660877918888,0.5776830213783223,0.23739917401284366,0.020532615742198505,0.4444794311552248,2.558597149069367e-05,0.15481769052905942,0.0985193399219244,0.33522479846923514,0.00034376911371111497,-0.010339745894520865,0.915020304412872,0.07640302411317684,0.4569879299888543,-0.00448772328971914,0.9628876708048252
894,HLA-DRB5_proteomics,-0.04402414745352912,0.6652461858084351,-0.010766756634664571,0.9127747042123128,-0.01192810874147074,0.909155357196738,0.04785611138239945,0.6674690665113195,-0.07161770428516384,0.4468950026134431,0.0729134781272775,0.4490525083764251,-0.24323254594072946,0.010817441540836395,0.0938279574140552,0.5398366457846997,-0.02090365791843341,0.8283964690165759
895,KAT5_proteomics,0.04360719372543604,0.6682291798415945,-0.05621324406469495,0.5945683521711526,0.08758810107039579,0.3986552093943788,0.17858832337853398,0.11772609866977715,0.011661640683319041,0.905104118130774,-0.0864697559399833,0.3781245279523145,-0.05813769709189829,0.5596738545142049,-0.09139278321819286,0.671040348894229,-0.07048125233129973,0.4643640105078896
896,ALDOB_proteomics,-0.04306281161067226,0.6721315997612457,-0.3035473071381056,0.0012655463260796511,-0.19892548971686025,0.0587132507289803,0.1809847967994988,0.10154764512030064,0.1479653331979994,0.11453871604270564,0.014837907673929437,0.8777264252088127,0.04359929993657991,0.6525976742481933,0.026721910912942244,0.7950065471758211,0.2634909901125071,0.005414576749156569
897,CLTCL1_proteomics,0.04296161008086067,0.6728580296151796,-0.3129602447108125,0.0008719164596988036,0.01620542849083436,0.8788218536011441,0.14920064387635704,0.17823259760391033,,,-0.009796160384240672,0.9257484237317758,-0.033568516608306134,0.7351439841293629,-0.1024821619798602,0.3310023217364993,-0.05102275579298363,0.6052217427444385
898,TNC_proteomics,-0.04272754960774827,0.6745392787244876,-0.11278114543669122,0.240758401738996,0.07743715676273845,0.4557318572097096,-0.005879153922533825,0.9579312693978396,0.2906684174752749,0.0016251672846054233,0.23729168784628815,0.012557946427381426,0.2060572464319354,0.03158498312828315,0.313543330509011,0.0017643880049336466,0.2962442798456821,0.0016757188540054786
899,ZYX_proteomics,-0.04271543539661928,0.6746263383651055,-0.2071519816245084,0.033978784046889456,0.005493786067161964,0.95786072324397,0.0596036804405046,0.5924725471654497,0.3625533066032335,6.838697250147713e-05,-0.14463844378526336,0.13165923197199314,-0.0022202720301775225,0.981719587906104,0.1901756582894578,0.06206961717538925,-0.05326387949249528,0.5805049855252525
900,DNER_proteomics,0.042485422365771394,0.6762801558152217,,,,,,,,,,,,,,,,
901,PPP1R14C_proteomics,0.042412931488055465,0.6768016919525622,-0.04343897464182021,0.6522777534100686,-0.008760495591436759,0.9328513189343216,-0.01271812772924813,0.9552038073076564,0.3692885964407608,0.00018253156135501392,0.25380432910485096,0.0074624018045501795,0.3055654953355329,0.0012333077243926595,,,0.22802084749234885,0.016582527565249992
902,DUSP7_proteomics,-0.07157516061247972,0.6782680682642668,,,-0.11029648676507567,0.5689623697632458,,,,,,,0.2163153852887924,0.10605913075320844,,,,
903,MYL3_proteomics,-0.07157516061247972,0.6782680682642668,-0.1364586257528449,0.15517154830336216,-0.06684745360525829,0.5198066036342488,-0.11217544054724812,0.3126586365047404,,,-0.1442338934450981,0.13275407321001695,-0.1970032042277141,0.04005037215527809,0.19097842903523152,0.06095496648401039,0.15826401676675045,0.0986670640847197
904,PIK3IP1_proteomics,-0.04218450163959486,0.6784461293685193,-0.4273764926427299,0.0002780602587397337,0.06882807470812716,0.5338721572994356,-0.07382226333598743,0.507164698688534,,,-0.04226128889492641,0.707952543553369,-0.03997838827113838,0.7264799327827829,0.11210949268668444,0.5553103560286275,-0.01695660173363701,0.8670189957004172
905,HRAS_proteomics,0.04200082140501167,0.6797695146881534,0.021310839406315063,0.8464976387214969,0.14025340342292447,0.20320157736116126,-0.33509827334040104,0.0019572290234618826,,,0.3071144270075861,0.0011004826601072083,0.11583345547332995,0.2439538379450365,0.10408819313133692,0.6283698704345512,0.2017540404996333,0.034547027084025086
906,SLC2A10_proteomics,-0.057740648816776916,0.6813089133534285,,,,,-0.03683648926727408,0.7974640134803134,,,0.11253807787828564,0.4513632315319241,0.15751424319021298,0.2746310030215063,,,,
907,NTRK2_proteomics,0.041631860849944025,0.6824307472023136,,,,,,,,,,,0.037198875870529294,0.7161185448142718,,,0.1704451539021113,0.0986550686074388
908,STAT3_proteomics,-0.04150985909745368,0.6833115772803486,-0.07508941537682104,0.6880762527230758,-0.28149452458452784,0.005719153140871828,0.1187292963722761,0.2850436012935315,-0.133343411098499,0.17092514028374844,-0.1120144011389813,0.24399178922181816,0.14623882369227886,0.1291793615037588,0.22205839870617775,0.028812675493044063,0.1225112334307436,0.21311881305816807
909,PIP5K1A_proteomics,0.0413870829528217,0.6841984269818875,-0.06930352041218067,0.4802424761696822,-0.20801433682628112,0.04309202637668376,-0.022219908951308192,0.8419595848080391,,,-0.1907485851943136,0.04592283068110732,-0.12681058977828513,0.18884975937728532,0.29147914899137617,0.13233929288526478,-0.0343733678117437,0.7214676411154589
910,LIPE_proteomics,-0.04077743892211445,0.6886084046092681,-0.13086055710991967,0.25345878596084537,-0.03345361380981362,0.7787310197852105,-0.11852327733602927,0.285886220902617,0.07788410538420304,0.4080400817716547,-0.2341495341134887,0.02904652860940972,-0.2355901800135252,0.013659563998479436,0.1099109766417908,0.28384791689208755,-0.11228132760439066,0.2541284302726015
911,KPNA1_proteomics,-0.04060420356926945,0.6898634473175604,-0.1314531191883084,0.17103347848767075,-0.3899451306102018,9.375384500580816e-05,0.0290514402296754,0.7943143630122408,0.14930097763904387,0.11126713115719714,0.10723066617572284,0.26484366849085256,0.1764200092656985,0.06649594722879748,0.10476924113411412,0.30711486381457537,0.2771050110805916,0.003381763540644568
912,RHOA_proteomics,0.0404066358681376,0.6912957967248146,-0.21357615029941052,0.02506929930358182,0.30964595334732503,0.002261727043384841,-0.08323003806954349,0.4544230686433655,0.15512673379975805,0.13760762990184647,-0.00027714719571598004,0.9977072508476912,0.10225477905331047,0.2900373788910438,0.14170014397878436,0.16620860705854487,-0.07369931773696801,0.4616363283150993
913,MKNK2_proteomics,-0.06061793178085949,0.6924306002881802,-0.1145402401782275,0.23345303877097054,-0.18262164971607464,0.10952754558891854,,,,,-0.014750462656929218,0.8966749998557251,0.2823713716651037,0.040504084434318736,,,,
914,FGF2_proteomics,0.04024978272381017,0.6924337443164248,0.02158768244256784,0.8228715558023638,0.3052029804418904,0.002634286871322128,0.24648466460008955,0.041184491403199686,0.19745895296974492,0.03440845999428959,-0.2647148812729908,0.0051952030878857644,-0.3488605619450745,0.00020102342804353922,-0.15155033144945645,0.18244850285422828,-0.12285234195816445,0.2010320700280035
915,CACNG4_proteomics,0.04774349442316196,0.6925634079618422,,,,,,,,,,,,,,,,
916,HEY1_proteomics,0.05429433754696125,0.6938028190134031,,,,,,,,,,,,,,,,
917,MDM2_proteomics,0.06684847594103092,0.6942402280872131,-0.02363959209875197,0.828951260079837,,,,,,,,,,,,,,
918,TGFB3_proteomics,-0.039096601520117694,0.7008207590822075,0.2139318616947412,0.2563055290437775,-0.23914848899957386,0.019593078797398626,0.03784380946123482,0.7702691709936986,-0.0993257584883978,0.2909096168861127,0.06992647920137998,0.5456398887764271,0.1764661019944183,0.06642381352175243,0.27916934074771,0.00770774573863599,-0.001121182611216711,0.9911669061821192
919,SDS_proteomics,-0.03895310335645799,0.7018669532778791,-0.02395502099783013,0.8111161191437894,-0.2864179756496807,0.006506061859379222,-0.2387742520508119,0.03649957418007048,-0.0982643405448244,0.2961214397702483,-0.00461328057383284,0.9625660606217764,-0.30559907875144143,0.001606777294686758,0.2500026170909957,0.13561392837152425,-0.08000213116587246,0.4060769401271304
920,NF2_proteomics,-0.03893320053341808,0.7020121016874068,0.10705276905192433,0.26564177375981085,-0.0097659253309599,0.9251658827581352,0.07071684348270042,0.5252415479555603,-0.003298957010227151,0.9720869244959892,0.2154918599420398,0.02376471991516675,-0.14172460463936035,0.14155615351184955,-0.09775087579706956,0.4008727648258548,0.2772743838034357,0.003361518585096486
921,PMP2_proteomics,-0.03890920579502534,0.7021871060712492,,,0.20156200630653734,0.050144529883696234,,,0.007462868464131252,0.93690761315849,0.1701524173124629,0.08730886219143069,-0.1156106856067526,0.2312619835521688,,,-0.25417365910122003,0.0073732504792517126
922,FOXC1_proteomics,0.07581647649679693,0.7070252089702345,0.002929298789758505,0.9868819972961421,0.053487308976105284,0.6822459981749178,0.2820523774932106,0.13824080949811918,0.4371176576881566,4.8678524601721335e-06,,,0.009103632061270342,0.9504978684586952,,,,
923,INSR_proteomics,0.03819116586429031,0.7074312496744484,0.012892420918001288,0.8936574022059526,0.3842876794207272,0.00012069282384927461,0.21813331851104914,0.04758270471151828,-0.08883631234236042,0.34510605333495603,-0.020771228416564088,0.8294670880554792,-0.14564408212464458,0.13076088350657408,0.20493693261869025,0.04404572508807567,,
924,LPAR1_proteomics,0.03812467483928784,0.7079175576644074,0.11717760922892052,0.22279300275929634,0.6722820479910396,2.1586430937701287e-11,0.011374026599813377,0.9266530113255846,,,-0.4359579660903755,0.0015525912770187895,-0.032183242126798975,0.7594175765165823,0.2024863105669154,0.04669442634863924,,
925,GSTT1_proteomics,0.03761497208269123,0.7116493500693504,0.2716544770270444,0.004094589167206778,0.1612255731322675,0.11855689419540405,0.1717824212055824,0.12046005551675378,-0.17272497065223058,0.06490180282393263,-0.12919552891371205,0.1785670467894065,-0.2089520017071262,0.029220259464580355,0.01757513290431172,0.8643305300295051,0.009775400588830696,0.9192674808869359
926,RAB2A_proteomics,0.037144093303660135,0.7151029484692688,0.05084979516510532,0.5978003860585654,0.3475323647083183,0.0005591306964045762,0.04911916023775538,0.6592299324107362,0.1923161630398701,0.03948523778083849,0.13636132869272533,0.15546899356231106,0.0032095751535998994,0.9735767325210459,0.0014276119339242286,0.9889272509963948,0.1571013701215836,0.10119961284785647
927,GPAM_proteomics,-0.037131979635603454,0.7151918707239038,-0.03900813157800726,0.7576951601762919,-0.2582275542137029,0.018422620955299764,-0.03834687554672511,0.7405610267913174,0.11749118746860758,0.2111079330173218,0.05213691601796045,0.5955719179537573,0.045312963611667284,0.6494707960763879,,,-0.005674857400926492,0.9564731768406928
928,CDH18_proteomics,0.03700294704277682,0.716139290351266,,,,,,,,,,,,,,,,
929,ME1_proteomics,-0.036590977137126536,0.7191670469122853,-0.3182840411963413,0.0007024281597210478,-0.09658381422462464,0.3518021032031889,0.3512849770864129,0.00112889492706958,0.27618509464736485,0.0028104874909458052,-0.2982179986419702,0.001554382846288943,0.022398294671002128,0.8171764493553673,0.14469427595544965,0.15734647574064464,-0.033796210242340044,0.7259569935285902
930,AXIN1_proteomics,0.04340843877054956,0.719263587905182,0.14538242544062932,0.12966381376179728,-0.17553825650247873,0.14023886616807876,0.1964854715644312,0.3259635224029613,-0.07723345752066252,0.429114671119396,-0.12996109403071346,0.1952041048502353,0.11922764800010438,0.5456498755859233,,,-0.0954062607878601,0.3214598200795145
931,BCAR1_proteomics,0.03621574067950717,0.7219286145796034,-0.11087614186016682,0.24884711812878896,0.11153277982489024,0.28190157257122983,0.34960102239710505,0.0011970364827551033,0.21634659181227275,0.020217402313609304,0.21291457161044824,0.025533807168320585,0.2311239554847269,0.015605186222326844,0.011141501581761994,0.91842244804101,0.3398514974185801,0.0002807830126078949
932,RHOC_proteomics,0.036165741384477916,0.7222968567961268,0.13821690133056316,0.1498695121320852,0.4389992282347002,8.575489972680232e-06,-0.0013187078232755613,0.9905598079691652,-0.02331305015454506,0.8046705707447346,0.2831503128785834,0.0027231561419512845,0.1925680802464824,0.044844625529687626,0.2102241285056261,0.03875458430862061,0.2157694371518878,0.02358059579612635
933,RALBP1_proteomics,0.035966619123226386,0.7237640096599417,0.01290189861913883,0.8935796843770247,0.1506179120260999,0.14513487209792578,0.11745436590579482,0.2902845761195273,-0.3377162125280106,0.00022328970556815595,0.07234580750389819,0.4526006588487875,-0.09183199847254668,0.34225986211188064,0.06584570536072497,0.5306028847165508,,
934,PFKFB4_proteomics,0.03563892563962018,0.7261806625817935,-0.028733793724464038,0.8381665725962644,-0.17763959343029107,0.08502940988927235,0.3065331325257505,0.007077634530807716,0.3284340037142648,0.00033898591274685583,-0.024296461736378904,0.8038177510998442,0.06130880267457376,0.5749593186364196,,,0.19154033424509664,0.0503036062150292
935,SOD1_proteomics,-0.03535475700763735,0.7282785066352078,0.06946078433215534,0.4708724275810693,-0.1916441955502026,0.06281861236028835,-0.13037026760144949,0.24009937901057074,-0.21502582438102608,0.02101198692475844,-0.018702788796398945,0.8462286068579832,-0.09395988436149888,0.3311438076535459,0.1178722260331062,0.2501970498453838,-0.10977234783547188,0.2536186630761993
936,MAPK3_proteomics,-0.0351676450009366,0.7296609367242092,0.15374408006040974,0.108799831958875,0.019337595957557463,0.8524433442472731,0.1325634274886694,0.2322138615111876,-0.2177236265265869,0.019416646083598586,-0.011054837132892292,0.9087438568291692,-0.19593181568589504,0.04116736354742335,-0.07810440885642128,0.44699774492344696,-0.12279745447277647,0.2012349464079609
